system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20180101T055231_20180101T055229_T42RYQ,0.1881886055,3.700333555,-0.2205562485,-0.3049272244,-0.01678141942,0.1963935061,-0.2889445941,0.721441328,1.634507423,0.3775800821,0.3534482176,0.8314873732,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T055231_20180101T055229_T42RYR,0.1093284828,2.903393802,-0.305980508,-0.2958597623,-0.07439574402,0.1196620407,-0.2260600072,0.7420065492,1.905090074,0.2051601839,0.2153568453,0.7864034481,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T055231_20180101T055229_T42RZP,0.1624523855,2.649133609,-0.2648128036,-0.3502734178,-0.08092311699,0.1703740779,-0.2773294075,0.661952445,1.756673481,0.2774520666,0.3066182328,0.8178354199,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T055231_20180101T055229_T43RBJ,0.1592728319,3.204570385,-0.2680849303,-0.350073952,-0.08273802772,0.1674348543,-0.2753576216,0.66142326,1.764687497,0.2683178243,0.3013289869,0.8161396846,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T055231_20180101T055229_T43RBK,0.1883108693,3.542152275,-0.2320788003,-0.3183239644,-0.03306579231,0.1959757323,-0.287677675,0.6980446533,1.64814948,0.3524942211,0.3526941237,0.8324428296,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T055231_20180101T055229_T43RBL,0.1301916652,3.059991997,-0.2944895902,-0.3133981541,-0.06900208594,0.1401142913,-0.2492622979,0.7361556193,2.622373548,0.536918118,0.2521633794,0.7989422884,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T055231_20180101T055229_T43RCK,0.1649897373,3.186083343,-0.2597702942,-0.3354534645,-0.06077282136,0.17388689,-0.2799995532,0.6790907744,1.723732107,0.2832135653,0.3129417094,0.8200439563,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T055231_20180101T055229_T43RCL,0.1445123204,3.125978878,-0.281016026,-0.3214178371,-0.06469934582,0.1541689344,-0.2616032999,0.7202888292,1.805926266,0.2573009522,0.2774573432,0.8077533514,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T054219_20180103T054219_T42RZP,0.1737808862,3.356828334,-0.2730146487,-0.3580127115,-0.08674041246,0.1811208881,-0.2798823727,0.6766322927,1.782691957,0.2820553444,0.3259609769,0.8245285295,2018-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T054219_20180103T054219_T43RBJ,0.1744446606,3.541317307,-0.2715758171,-0.3566592375,-0.08526400182,0.181704967,-0.2798315423,0.6762985724,1.777633614,0.2839479914,0.3270119375,0.8248562769,2018-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
