system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20170101T050212_20170101T050737_T44PKT,0.4099770481,0.133477852,-0.380203599,-0.1711570509,0.1622601002,0.404711459,-0.3253809947,0.5395704614,2.516909086,1.253996334,0.7283110268,0.9476667677,2017-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101T050212_20170101T050737_T44PLT,0.4942325706,-0.4920660773,-0.3305224451,-0.1574942299,0.2395018171,0.4886524473,-0.3832075466,0.548446376,2.225950597,1.617402954,0.879362685,0.9914811175,2017-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170104T052522_20170104T052524_T44PKT,0.5227405402,-0.7899120063,-0.2044876958,-0.246227963,0.2002922215,0.5196781837,-0.4261662434,0.554032987,1.763241462,1.704830374,0.935172093,1.007277305,2017-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170114T051141_20170114T052353_T44PKS,0.3075517512,0.3054646256,-0.3940963655,-0.2165414139,0.05862553539,0.3040431157,-0.2743244756,0.4989288763,2.591020984,0.8295261448,0.5471483787,0.8933516257,2017-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170114T051141_20170114T052353_T44PKT,0.3791338667,0.1897439342,-0.3142552013,-0.183300083,0.1373129091,0.3745886825,-0.3153526163,0.5334089992,2.183777166,1.0942003,0.6740993625,0.9321106905,2017-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170131T050031_20170131T051241_T44PLS,0.3327088753,-0.4497117945,-0.2967001822,-0.09891552268,0.16130051,0.3257704993,-0.2573512144,0.5448782685,2.043449783,0.8579297436,0.5862474903,0.9051470899,2017-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170131T050031_20170131T051241_T44PLT,0.3350845902,0.4077708919,-0.2797623397,-0.1098269108,0.1560075183,0.3283927367,-0.2624939713,0.5334242902,1.931876938,0.8234283354,0.590963159,0.9069473191,2017-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170203T051011_20170203T051647_T44PKS,0.345358925,-0.2311576036,-0.3174915526,-0.2145275705,0.07819217569,0.3404406082,-0.2908906263,0.5167496281,2.173841323,0.8893469374,0.612628722,0.9128568929,2017-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170203T051011_20170203T051647_T44PKT,0.3985259392,-1.430878958,-0.2457492848,-0.1812910109,0.1472091097,0.3931032202,-0.3218173367,0.5496339738,1.89886644,1.119698551,0.707397158,0.9408451719,2017-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170210T045931_20170210T051531_T44PKS,0.3733421972,0.2063984368,-0.3158948712,-0.2997080633,0.04753807394,0.3711555238,-0.3439289036,0.505411542,2.110910703,0.8720192613,0.6679356237,0.9307827461,2017-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170210T045931_20170210T051531_T44PKT,0.3895538925,-0.5849019773,-0.2640897718,-0.279415284,0.07651511719,0.386875368,-0.3498450391,0.512612969,1.92750933,0.9180817733,0.6962192855,0.9388022855,2017-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170210T045931_20170210T051531_T44PLS,0.3874807928,-1.520474806,-0.3043553574,-0.2629014716,0.08493301873,0.3843866056,-0.3421171735,0.5133368914,2.068743776,0.9398319596,0.6917462994,0.9376730803,2017-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170210T045931_20170210T051531_T44PLT,0.3362035081,-0.105441612,-0.3132519539,-0.247563422,0.05870718303,0.3328559896,-0.3045381547,0.487517294,2.079130738,0.7403478553,0.5990057128,0.9104592752,2017-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170223T050811_20170223T051515_T44PKS,0.3152880959,4.643482127,-0.3940490064,-0.3746149608,-0.03278121708,0.317050354,-0.3465681566,0.4669105416,2.536368998,0.6792298982,0.5705497905,0.9013524274,2017-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170223T050811_20170223T051515_T44PKT,0.3548392687,2.213953693,-0.3233875724,-0.3381052244,0.02760313379,0.3556294845,-0.3628860377,0.4934337193,2.245137301,0.8150497022,0.6399732547,0.9215095635,2017-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170305T052531_20170305T052526_T44PKT,0.2198478618,1.32154593,-0.6634191117,-0.2176784513,-0.01121567732,0.2168197915,-0.2090441653,0.4241849868,5.64191401,0.6359560263,0.3901718294,0.8428639376,2017-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170322T045651_20170322T051021_T44PKS,0.2529597724,2.341887779,-0.5441053729,-0.277682351,-0.03085969759,0.2518179098,-0.2518768322,0.4697204372,3.67057817,0.6076775227,0.4531827295,0.8648330304,2017-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170322T045651_20170322T051021_T44PKT,0.2147664759,1.767231183,-0.5585524599,-0.2764644306,-0.05574001578,0.2140603924,-0.2271423164,0.4553966158,3.796103267,0.509143979,0.3852332194,0.8432331587,2017-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170322T045651_20170322T051021_T44PLS,0.2971228279,1.469164373,-0.4908556482,-0.2246350096,0.03960072004,0.294177574,-0.2648629988,0.4973896227,3.207833107,0.7313695892,0.529413834,0.888722913,2017-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170322T045651_20170322T051021_T44PLT,0.2337316298,1.087453029,-0.5127780455,-0.2112451717,0.001541702832,0.2306255924,-0.2162756094,0.4686056477,3.354520909,0.5564590075,0.4150403158,0.8529027348,2017-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170325T052531_20170325T052527_T44PKS,0.2328466664,3.9151998,-0.457194853,-0.3916574212,-0.108317627,0.2365243071,-0.2956375013,0.4736217991,2.754757449,0.4620399247,0.4256466409,0.8569609044,2017-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170325T052531_20170325T052527_T44PKT,0.2344787421,4.116271089,-0.4448163204,-0.3815733764,-0.09744291197,0.2380802703,-0.2946764645,0.4775266652,2.692377159,0.4684819356,0.4284477526,0.8576287877,2017-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170404T050651_20170404T051746_T44PKS,0.1380019959,3.212628119,-0.5674315805,-0.226542948,-0.0654489856,0.1372819453,-0.1675385667,0.4337150598,3.946288767,0.3706805605,0.247055331,0.7969327924,2017-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170404T050651_20170404T051746_T44PKT,0.1414430794,2.81825901,-0.5639484857,-0.2220985485,-0.05816854469,0.1407634679,-0.169666455,0.4415920081,3.891434872,0.3773696017,0.2533215113,0.7989846798,2017-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170411T045701_20170411T051023_T44PKS,0.2400356757,3.560445552,-0.6456386807,-0.3338203288,-0.0679980112,0.2420439954,-0.2738010178,0.4440646165,4.99895476,0.6091579368,0.4355920701,0.859501009,2017-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
