ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,SeasonYear,DayOfSeason,Year,Month,District,Drought
0.1299419233,3.062436182,-0.3948706957,-0.3014605772,-0.07062817949,0.1385301442,-0.2356463042,0.6987949056,2.46886216,0.259610335,0.2493128607,0.7986066166,2016,64,2015,12,Jodhpur,1
0.1077816938,2.953009885,-0.4211690837,-0.2948404579,-0.08546545502,0.1168742477,-0.2147726659,0.7372665283,2.466351124,0.2199981404,0.2103384515,0.7852783828,2016,64,2015,12,Jodhpur,1
0.1183631649,2.957581656,-0.4087394404,-0.3013406904,-0.07919564113,0.1278731832,-0.2275990048,0.7307538676,2.389573115,0.2347192915,0.2301354766,0.7923026348,2016,64,2015,12,Jodhpur,1
0.1341391013,3.222991175,-0.4077000804,-0.3409648486,-0.1070769083,0.1416303286,-0.2427248739,0.6384563774,2.39423772,0.2456394032,0.2548893614,0.8007822524,2016,64,2015,12,Jodhpur,1
0.1333961857,3.238223548,-0.4099521904,-0.3407388244,-0.1073253194,0.1410899518,-0.2422793644,0.6421608749,2.404756317,0.244510574,0.2539170497,0.8004954702,2016,64,2015,12,Jodhpur,1
0.1274116731,3.058330529,-0.395595769,-0.31919052,-0.09177440763,0.1359813509,-0.2342629016,0.6751867862,2.323266645,0.243285354,0.2447250395,0.7972859363,2016,64,2015,12,Jodhpur,1
0.1183631649,2.957581656,-0.4087394404,-0.3013406904,-0.07919564113,0.1278731832,-0.2275990048,0.7307538676,2.389573115,0.2347192915,0.2301354766,0.7923026348,2016,64,2015,12,Jodhpur,1
0.1341391013,3.222991175,-0.4077000804,-0.3409648486,-0.1070769083,0.1416303286,-0.2427248739,0.6384563774,2.39423772,0.2456394032,0.2548893614,0.8007822524,2016,64,2015,12,Jodhpur,1
0.1333961857,3.238223548,-0.4099521904,-0.3407388244,-0.1073253194,0.1410899518,-0.2422793644,0.6421608749,2.404756317,0.244510574,0.2539170497,0.8004954702,2016,64,2015,12,Jodhpur,1
0.1274116731,3.058330529,-0.395595769,-0.31919052,-0.09177440763,0.1359813509,-0.2342629016,0.6751867862,2.323266645,0.243285354,0.2447250395,0.7972859363,2016,64,2015,12,Jodhpur,1
0.1430883678,3.197500066,-0.3715944246,-0.3048474573,-0.05740675376,0.1516337909,-0.2516601141,0.7056904127,2.205641814,0.2818005032,0.2728951059,0.8066377056,2016,64,2015,12,Jodhpur,1
0.1290748709,3.106207206,-0.3921048015,-0.289456472,-0.06089006446,0.1379510312,-0.2325365618,0.6782865583,2.309624974,0.2574504289,0.2482721536,0.798345466,2016,64,2015,12,Jodhpur,1
0.1441703417,3.179305707,-0.3748060778,-0.3134318015,-0.07061999319,0.1522849592,-0.2480920626,0.6885994703,2.22159994,0.2790855015,0.2740654569,0.8070897238,2016,64,2015,12,Jodhpur,1
0.1299419233,3.062436182,-0.3948706957,-0.3014605772,-0.07062817949,0.1385301442,-0.2356463042,0.6987949056,2.46886216,0.259610335,0.2493128607,0.7986066166,2016,64,2015,12,Jodhpur,1
0.1077816938,2.953009885,-0.4211690837,-0.2948404579,-0.08546545502,0.1168742477,-0.2147726659,0.7372665283,2.466351124,0.2199981404,0.2103384515,0.7852783828,2016,64,2015,12,Jodhpur,1
0.113455467,2.757805517,-0.5932626622,-0.3423978223,-0.1292529189,0.1220234694,-0.2229779665,0.6005260825,3.995638618,0.2724775464,0.2196052928,0.7880368997,2016,121,2016,1,Jodhpur,1
0.1157349797,3.03289845,-0.5915605839,-0.3407508032,-0.1263547626,0.1241724638,-0.223987907,0.6009406359,3.984325866,0.2789199899,0.2234726199,0.7893038385,2016,121,2016,1,Jodhpur,1
0.1610350386,4.078093616,-0.5613669569,-0.3056489805,-0.06289145237,0.1678807831,-0.2466424202,0.6216836622,3.727277432,0.3999365401,0.3021332134,0.8149940401,2016,121,2016,1,Jodhpur,1
0.1398801175,2.70290486,-0.5696685394,-0.3518843006,-0.1250702097,0.147179164,-0.2367129519,0.5516927449,3.776391253,0.3238583071,0.26487527,0.8031778968,2016,121,2016,1,Jodhpur,1
0.1580452241,3.65469782,-0.5589933033,-0.3385704931,-0.09465489508,0.1647544809,-0.2516149133,0.5651755882,3.666565541,0.3725902463,0.2965048004,0.8136745834,2016,121,2016,1,Jodhpur,1
0.1843996951,4.092214096,-0.2974408272,-0.2936088302,-0.009328503969,0.193662803,-0.28454397,0.714806791,1.999362513,0.4212036348,0.3485356396,0.8282874216,2016,124,2016,2,Jodhpur,1
0.1309569842,3.034308267,-0.3254429568,-0.2983510664,-0.05852067937,0.1414806037,-0.2436760514,0.6952310848,2.001780684,0.2555688528,0.2546244696,0.7996595293,2016,124,2016,2,Jodhpur,1
0.1138084958,5.923182997,-0.4646323825,-0.337424234,-0.1174770053,0.1230084019,-0.229179592,0.6465217362,2.792387825,0.2347006629,0.2213767518,0.7885424255,2016,124,2016,2,Jodhpur,1
0.111647426,3.042304197,-0.4680155779,-0.3380981766,-0.1195890726,0.1209847393,-0.2278392932,0.648232871,2.807003757,0.2295134445,0.2177349997,0.7873926961,2016,124,2016,2,Jodhpur,1
0.1780380286,3.498736849,-0.3395603923,-0.3098642065,-0.03606201577,0.1866391933,-0.2758384924,0.6872544422,2.134666202,0.3804644187,0.335892967,0.8257664061,2016,124,2016,2,Jodhpur,1
