system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20240103T051219_20240103T052207_T44PKT,0.2003663319,-1.402812522,-0.2287166188,-0.06956161257,0.08266700715,0.195343508,-0.1521892735,0.6035811569,1.661634449,0.5446390265,0.3515657371,0.8327741713,2024-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240115T050141_20240115T051314_T44PLS,0.2328971293,-1.315817486,-0.1117638193,-0.05504014045,0.1265473616,0.227627491,-0.1803228468,0.6635179518,1.281522206,0.5371332669,0.4096718236,0.8511932728,2024-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240118T051131_20240118T052357_T44PKT,0.2433488331,-2.274743974,-0.1855549753,-0.112240576,0.08909042371,0.2392881935,-0.1988787583,0.6398793915,1.873529608,0.6163568274,0.4306512912,0.8566642049,2024-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240125T050101_20240125T051326_T44PLS,0.1831147731,-1.226175489,-0.1774456509,-0.05783834752,0.0913958813,0.1790049959,-0.1484938473,0.6551134283,1.47228509,0.4253753069,0.3221647669,0.8219329428,2024-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240130T050039_20240130T050813_T44PKS,0.2689376529,-2.702018704,-0.2129617697,-0.1712488652,0.06131556021,0.2657240759,-0.2307290503,0.5866017163,1.575583403,0.6113415839,0.4782337493,0.8740566352,2024-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240204T050011_20240204T051223_T44PKS,0.2105862524,-2.412611588,-0.2119764835,-0.1462644989,0.04264455099,0.2079915578,-0.1881043212,0.6097447987,1.58408705,0.4642829249,0.3743335919,0.8393247985,2024-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240204T050011_20240204T051223_T44PKT,0.2261408511,-1.9960457,-0.1968466294,-0.1341510776,0.06385535026,0.2232000224,-0.1967427379,0.6164525567,1.545747535,0.5157488484,0.4017052073,0.8479692938,2024-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240204T050011_20240204T051223_T44PLS,0.197111496,-1.373572454,-0.200011446,-0.1192513024,0.05315706981,0.1940743693,-0.1714300924,0.630826544,1.545838795,0.4338866517,0.3492851468,0.8308268299,2024-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240207T051001_20240207T052026_T44PKS,0.2038799732,-1.167540168,-0.1828611628,-0.1438317817,0.04090498645,0.2015425967,-0.1844086817,0.6194230311,1.488464433,0.4356102962,0.3627233512,0.8357190516,2024-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240207T051001_20240207T052026_T44PKT,0.2301354992,-2.73245718,-0.1574194668,-0.1288517152,0.07216323043,0.2272135112,-0.1998929191,0.6353521261,1.41862346,0.5121525034,0.4089239182,0.8506530717,2024-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240209T045949_20240209T050525_T44PLS,0.1598912669,-0.8474553746,-0.2218152827,-0.09414857033,0.05112679819,0.1574198376,-0.1452764775,0.6292731716,1.618649716,0.3487601923,0.2833188958,0.8089332364,2024-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240214T045911_20240214T051027_T44PLS,0.1696858518,-1.384970669,-0.2514400075,-0.1281237684,0.02475748762,0.1670672269,-0.1529085913,0.6009261384,1.727882607,0.3888402613,0.3006786717,0.8145023792,2024-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240214T045911_20240214T051027_T44PLT,0.14819204,-0.3386550165,-0.271968383,-0.1583853462,-0.009370314243,0.1469493088,-0.1504982178,0.5728180487,1.803717781,0.3269174402,0.2644730319,0.8025353009,2024-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240219T045839_20240219T051210_T44PLS,0.1331469557,-1.197125332,-0.2595848511,-0.08811244447,0.03154165639,0.1303623417,-0.1199139894,0.6093878253,1.756131924,0.3243482921,0.234620733,0.7917799841,2024-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240222T050829_20240222T051835_T44PKS,0.165586734,-1.448012019,-0.2523273043,-0.159558993,-0.007821201319,0.1630901108,-0.1527808843,0.5542310792,1.715569135,0.3756648202,0.2935195132,0.8138078265,2024-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
