system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20230103T051221_20230103T052338_T44PKS,0.2255128902,-1.325003406,-0.1434178532,-0.03759838925,0.1387048925,0.2204915726,-0.1752259438,0.6771044075,1.388029738,0.5858132573,0.3968257622,0.846210089,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T051221_20230103T052338_T44PKT,0.2592525615,-1.295649302,-0.1136366712,-0.02702302024,0.1710458098,0.2536561881,-0.1966118038,0.6908651968,1.297434002,0.6853514015,0.4565123183,0.8658580234,2023-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T050209_20230105T051339_T44PKS,0.2580130032,-1.922564652,-0.187546923,-0.08535176764,0.1221309704,0.2533480282,-0.2053169812,0.6486570633,1.52354224,0.6580984367,0.4559605159,0.8655221592,2023-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T050201_20230110T051426_T44PKS,0.2469835839,-1.655179958,-0.08649693866,-0.0823108808,0.1209385423,0.2427169795,-0.2011988318,0.6709813698,1.209530772,0.5642573113,0.436830425,0.859694919,2023-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115T050139_20230115T051210_T44PKS,0.2456739371,-2.368483398,-0.1300256201,-0.09398190449,0.1112823755,0.241663657,-0.2027551897,0.6663692646,1.340983174,0.5591654345,0.4349325943,0.8584690949,2023-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115T050139_20230115T051210_T44PKT,0.2935704495,-2.683736673,-0.06882035053,-0.07082479154,0.1653553802,0.2887837911,-0.2322649836,0.6842669833,1.17606846,0.7142796782,0.5197365595,0.8852306911,2023-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115T050139_20230115T051210_T44PLS,0.251947648,-2.19956565,-0.1206401983,-0.0891266453,0.1173071552,0.2475550898,-0.203639391,0.6661740195,1.309568993,0.5597396886,0.4455334657,0.8620799255,2023-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115T050139_20230115T051210_T44PLT,0.2911325469,-2.830732747,-0.06043878096,-0.07881508751,0.1583329592,0.2865827041,-0.2332714396,0.6832899951,1.152872518,0.6530457199,0.5157745805,0.8844607403,2023-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118T051139_20230118T052404_T44PKT,0.3477316267,-2.367517079,-0.0276803436,-0.09030127343,0.1914292817,0.342970797,-0.275824411,0.6887439411,1.07821358,0.8950209158,0.6172524697,0.9157589782,2023-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T050121_20230120T051302_T44PKS,0.2868183992,-2.260263328,-0.1082118409,-0.1218162268,0.1148260976,0.2823757941,-0.2341465849,0.634635841,1.272672974,0.632102467,0.5082015384,0.8833466054,2023-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T050121_20230120T051302_T44PKT,0.3350301619,-1.861957661,-0.04878015644,-0.08002191903,0.1826180896,0.3294543365,-0.2588208771,0.6589793997,1.117664648,0.8020903874,0.5929306205,0.9096210732,2023-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T050121_20230120T051302_T44PLS,0.2732613761,-1.858518731,-0.1014144055,-0.1031899849,0.1181602184,0.2684596946,-0.2189830347,0.6430520751,1.248165481,0.5809016362,0.483154697,0.8755255475,2023-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T050121_20230120T051302_T44PLT,0.3092827049,-1.830710385,-0.06739941745,-0.07932267001,0.1647580436,0.3040289403,-0.2412824729,0.6479118217,1.156953854,0.6668036941,0.5471711525,0.8961603414,2023-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230125T050059_20230125T051013_T44PKT,0.3026127259,-2.067325777,-0.1091950368,-0.0798350392,0.161116074,0.2976741669,-0.2373077039,0.6641892023,1.27817274,0.7502728583,0.5357357834,0.8909037858,2023-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230125T050059_20230125T051013_T44PLT,0.2446814754,-1.720340738,-0.1456059036,-0.07645616524,0.1211379629,0.2402321268,-0.1957228122,0.6500376863,1.375719541,0.5404129928,0.4323554227,0.8587213316,2023-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230128T051049_20230128T052242_T44PKS,0.2726684233,-1.946530938,-0.08325928561,-0.1038902024,0.1261244601,0.2688971706,-0.2268564984,0.6715151697,1.220147808,0.6444771271,0.4839411659,0.873848565,2023-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230128T051049_20230128T052242_T44PKT,0.3176320498,-2.774572412,-0.04070743974,-0.08287046746,0.1776159263,0.313165298,-0.2555715496,0.692722981,1.111633665,0.7974445513,0.5636115635,0.8990234719,2023-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230207T050959_20230207T052213_T44PKS,0.29048932,-2.522516433,-0.09573851414,-0.1256699163,0.1163203564,0.2866075229,-0.2391086521,0.6422308144,1.245724521,0.6633770586,0.5158101014,0.8849696319,2023-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
