system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20210101T052219_20210101T052222_T43QFD,0.2175013331,-0.5951249764,-0.4913270377,-0.215277943,-0.05732672705,0.2079330656,-0.1605189211,0.4072118892,3.10104136,0.5019183227,0.374182133,0.8402492656,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101T052219_20210101T052222_T43QFE,0.2474627383,-0.5796111349,-0.4434956347,-0.1672262001,-0.00327386143,0.2362188054,-0.164205928,0.4304275972,2.670690367,0.5648784037,0.4250802998,0.8573952433,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101T052219_20210101T052222_T43QGC,0.2513948315,-1.020655453,-0.3863397924,-0.1468862977,0.06355820573,0.24468952,-0.2090009825,0.4699956463,2.343089859,0.5844082922,0.4403362394,0.8619350256,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101T052219_20210101T052222_T43QGD,0.2866708639,-1.027440916,-0.3582614682,-0.1519221965,0.07626888809,0.2789964273,-0.2259154464,0.4670841472,2.211098679,0.6721955109,0.5020761846,0.8813717283,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101T052219_20210101T052222_T43QGE,0.2244994446,-0.7101686268,-0.4605384582,-0.2227192841,-0.05722442876,0.2151109505,-0.1682704997,0.4217948663,2.830859588,0.4906800644,0.3870913917,0.8447508382,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101T052219_20210101T052222_T43QHC,0.2841623708,-1.013043885,-0.3585407635,-0.1305683437,0.09296900684,0.2765392958,-0.2211270135,0.4834499444,2.184847795,0.6666857705,0.4976510772,0.8803706647,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101T052219_20210101T052222_T43QHD,0.2712297861,-0.8978196342,-0.3499257443,-0.13750131,0.07169567987,0.2629831043,-0.2072973988,0.4653329639,2.189278561,0.6237030496,0.473250503,0.8720928596,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101T052219_20210101T052222_T43QHE,0.2202625636,-0.9862394299,-0.4260579726,-0.2439659122,-0.05795947783,0.213932174,-0.1894915448,0.4028993322,2.551548415,0.4427914941,0.3849787728,0.8444816321,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101T052219_20210101T052222_T44QKH,0.2822531399,-0.9012447886,-0.3503939656,-0.1079443949,0.1062420968,0.2739922639,-0.2120374291,0.4964548861,2.135217481,0.6592138259,0.4930644571,0.8790952596,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101T052219_20210101T052222_T44QKJ,0.2983782602,-0.906661477,-0.2976918089,-0.1097882813,0.1106853583,0.2893378006,-0.2174510749,0.4851300598,1.932548853,0.6876049516,0.5206744329,0.8870913208,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101T052219_20210101T052222_T44QKK,0.2112921457,-1.024581756,-0.4366127381,-0.2460906113,-0.0670966768,0.2049886437,-0.1829617174,0.4009731235,2.619716171,0.419434118,0.3688838641,0.8392857838,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106T052221_20210106T052812_T43QFD,0.2741589678,-1.016629306,-0.577117907,-0.29487267,-0.07419759897,0.2667361535,-0.225145413,0.3745078953,4.04157406,0.683336734,0.4799868996,0.8733888856,2021-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106T052221_20210106T052812_T43QFE,0.3207564253,-1.002462917,-0.5378894088,-0.2633963972,-0.02467283386,0.3116645219,-0.2399492884,0.3948138861,3.471149959,0.781665168,0.5608272283,0.8997800391,2021-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106T052221_20210106T052812_T43QGC,0.2950916768,-2.066334505,-0.5642949158,-0.2380636859,0.03375818873,0.2907535115,-0.2698212839,0.4285420423,3.776383754,0.7782332134,0.5232203207,0.8874021113,2021-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106T052221_20210106T052812_T43QGD,0.3008523283,-1.72845446,-0.4814471977,-0.2107520225,0.04633451376,0.2947813432,-0.2553298355,0.4672443576,3.078856762,0.7533116993,0.5304676376,0.8894535342,2021-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106T052221_20210106T052812_T43QGE,0.2782267366,-1.095351353,-0.5581635228,-0.3014142278,-0.07927927683,0.2706729858,-0.2274957634,0.3726761145,3.757095183,0.6535188981,0.4870600521,0.8762022222,2021-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106T052221_20210106T052812_T43QHD,0.3071860633,-1.539530927,-0.5121628684,-0.2048080677,0.0489394659,0.3003677073,-0.2512878589,0.4431981161,3.332184282,0.7901240316,0.5405128091,0.8924313702,2021-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106T052221_20210106T052812_T43QHE,0.263672366,-3.553979415,-0.5765211461,-0.3119910425,-0.07350196679,0.2588151417,-0.2453103256,0.3502236373,3.87327329,0.6001699616,0.465735192,0.8702411299,2021-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106T052221_20210106T052812_T44QKJ,0.3537796329,-1.399115351,-0.4747582765,-0.1939273,0.08756554236,0.3460446019,-0.2764286371,0.448977399,2.979704047,0.9093829914,0.6227039512,0.9179230705,2021-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
