system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20250101T054231_20250101T054232_T43RBK,0.136594687,1.246635322,-0.2303940237,-0.2260708777,-0.03289480603,0.1411531062,-0.1945658085,0.7251710001,1.61345608,0.2578333587,0.254044515,0.8001096731,2025-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250101T054231_20250101T054232_T43RBL,0.0980429953,0.8262477255,-0.2789098338,-0.2149394929,-0.05299945946,0.1040050345,-0.1637447005,0.7654396098,1.783176325,0.1980249497,0.1871867898,0.7768278181,2025-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250101T054231_20250101T054232_T43RCJ,0.1773791579,0.5320706247,-0.1778785746,-0.2469629083,-0.03765996404,0.1793573299,-0.2113980199,0.6439379475,1.451680643,0.31731049,0.3227998691,0.8233211447,2025-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250101T054231_20250101T054232_T43RCL,0.09813489948,0.8870761964,-0.2796271318,-0.2214454097,-0.05689397845,0.1042812606,-0.1665721981,0.773347109,1.785812645,0.1957669734,0.1876838547,0.7769731652,2025-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250104T055231_20250104T055231_T42RYQ,0.09203566446,0.1472503923,-0.310501294,-0.1969878505,-0.04650191438,0.09681531362,-0.1519556347,0.7226235726,1.915205122,0.2086727573,0.1742465289,0.7721721084,2025-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250104T055231_20250104T055231_T42RYR,0.0734319797,0.7540063441,-0.3084262085,-0.1969743555,-0.05654833144,0.08001922266,-0.1419653391,0.7475235577,1.904094195,0.1713943786,0.1440176188,0.7612626389,2025-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250104T055231_20250104T055231_T42RZP,0.1170091169,2.323966192,-0.2878042201,-0.2401580259,-0.07376562367,0.1202283197,-0.1695709649,0.6254794843,1.824565539,0.2262737623,0.2163822964,0.7871888193,2025-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250104T055231_20250104T055231_T43RBJ,0.1138887777,0.800050796,-0.2931520174,-0.239629433,-0.07573913722,0.1172106616,-0.1670890501,0.6312841235,1.845015057,0.2213568288,0.210951353,0.7852906981,2025-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250104T055231_20250104T055231_T43RBK,0.1106654435,1.459424484,-0.2958336195,-0.1967992148,-0.03896920607,0.1142897755,-0.1590823219,0.7089617828,1.854872747,0.2391809327,0.205695683,0.7833626047,2025-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250104T055231_20250104T055231_T43RBL,0.08600258345,0.9996200382,-0.314135379,-0.1999294023,-0.05353930884,0.09120711239,-0.1479824543,0.7254392308,1.928637071,0.1968326837,0.164152798,0.7685948299,2025-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250104T055231_20250104T055231_T43RCK,0.08948376289,1.094433684,-0.3232640971,-0.2035686213,-0.05871335524,0.09401310345,-0.1465851097,0.7175756706,1.964639234,0.1992719503,0.1692026844,0.7704940149,2025-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250104T055231_20250104T055231_T43RCL,0.08113908364,1.414019379,-0.3286055372,-0.1991846884,-0.06035526949,0.08616168494,-0.1405474646,0.7338253741,1.988937786,0.188163455,0.1550719805,0.7653134784,2025-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250106T054129_20250106T054746_T42RZP,0.1414339859,1.188019686,-0.1693899624,-0.2471661709,-0.05463109031,0.1446994848,-0.1953368083,0.6777507069,1.420609647,0.2227094593,0.2604269113,0.8025396618,2025-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250106T054129_20250106T054746_T43RBJ,0.1409792228,0.7820672759,-0.1698921113,-0.2453238487,-0.05365459792,0.1442206953,-0.1943906937,0.6833500824,1.42211738,0.2226303176,0.2595651672,0.8022434528,2025-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250106T054129_20250106T054746_T43RBK,0.1456747504,1.554584096,-0.1708729814,-0.2154211647,-0.02122290622,0.1491309682,-0.1951186684,0.747351573,1.426934946,0.247964516,0.2684030849,0.8050881632,2025-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250106T054129_20250106T054746_T43RBL,0.1113235572,0.9980083271,-0.2123104513,-0.2039615259,-0.03674029791,0.1160443776,-0.1684298903,0.7946090329,1.549121527,0.1916542267,0.2088553651,0.7844843668,2025-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250106T054129_20250106T054746_T43RCJ,0.1778306556,-0.7495342074,-0.1274106485,-0.2249668809,-0.02280232243,0.1788061423,-0.2034101725,0.6725519874,1.312661285,0.3032849656,0.3218088636,0.8229568388,2025-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250106T054129_20250106T054746_T43RCK,0.1475228228,1.064722394,-0.1550064387,-0.2298327453,-0.03693002727,0.1502527616,-0.194685863,0.7109107315,1.38079866,0.241672901,0.2704210975,0.8058292104,2025-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250106T054129_20250106T054746_T43RCL,0.1069115687,1.721222154,-0.2198973305,-0.2026685648,-0.0426460318,0.1112312975,-0.1613820748,0.7934232596,1.573480456,0.1847956272,0.2001929146,0.781432934,2025-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250109T055129_20250109T060025_T42RZP,0.1326142724,1.500383124,-0.1998035575,-0.2655043771,-0.07196111415,0.13735948,-0.1976266701,0.665341038,1.51356012,0.2137057329,0.2472146578,0.7978997806,2025-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250109T055129_20250109T060025_T43RBJ,0.129471387,-0.003632173307,-0.2056081373,-0.2650548767,-0.07377822065,0.1343058276,-0.195297381,0.6722131046,1.53096514,0.208824581,0.2417189633,0.7960161149,2025-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250109T055129_20250109T060025_T43RBK,0.1325929013,1.248869646,-0.2013288782,-0.2215866325,-0.02673368788,0.1381227055,-0.1960250003,0.7599935348,1.517966686,0.2404983134,0.2485899598,0.7981809783,2025-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250109T055129_20250109T060025_T43RCK,0.1099962764,0.6887049294,-0.2371219832,-0.2395177696,-0.0581887843,0.1166114726,-0.1837616466,0.7649812099,1.630734725,0.1931070019,0.2098747499,0.7848515348,2025-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250111T054211_20250111T054207_T43RBK,0.08238269953,-0.7988367707,-0.1713010835,-0.06290369714,0.02702363232,0.08035908765,-0.09003289231,0.6883915317,1.44101876,0.1843183314,0.1446278964,0.7612651366,2025-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250111T054211_20250111T054207_T43RBL,0.08475948679,-1.301891763,-0.223192856,-0.1096399052,-0.006345595032,0.08444799548,-0.1036193213,0.6874228642,1.594190847,0.1936517301,0.1519859851,0.764129411,2025-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250114T055211_20250114T055205_T42RYQ,0.1040024881,0.3501578461,-0.2527201551,-0.1840694308,-0.03011006172,0.1077158149,-0.1549895795,0.7447017277,1.692882694,0.2106004835,0.1938644507,0.779067041,2025-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250114T055211_20250114T055205_T42RYR,0.08331123187,0.9808907747,-0.2752511664,-0.1821953217,-0.04546994719,0.08805910297,-0.1378724239,0.753256763,1.771581205,0.1775067867,0.1584869393,0.7665549797,2025-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250114T055211_20250114T055205_T42RZP,0.1115903586,0.6723232974,-0.227650967,-0.2071953892,-0.05512656377,0.1135719696,-0.1540864811,0.65832175,1.603503068,0.1991040297,0.2044028772,0.782946217,2025-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250114T055211_20250114T055205_T43RBJ,0.1085160342,1.384410091,-0.233415912,-0.2067417739,-0.05737210827,0.1105630291,-0.151380507,0.6640782755,1.622565714,0.1944423076,0.1989875504,0.7810414242,2025-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250114T055211_20250114T055205_T43RBK,0.102918987,0.8346239732,-0.2316252667,-0.1466813351,-0.009203432092,0.1049099663,-0.1380110049,0.7379473448,1.62416443,0.2085298007,0.1888151095,0.7773261147,2025-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250114T055211_20250114T055205_T43RBL,0.0725771411,0.4788605888,-0.2581454997,-0.1404096956,-0.02259242784,0.07562251352,-0.1185451911,0.7471074414,1.716893076,0.1588296627,0.1361047519,0.7582712302,2025-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250114T055211_20250114T055205_T43RCK,0.060854976,0.710740063,-0.2454313507,-0.09943389034,-0.006244937556,0.06236663851,-0.09339237637,0.7575443395,1.683151496,0.1364218596,0.11224806,0.7496679479,2025-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250114T055211_20250114T055205_T43RCL,0.04959204492,-0.4957699315,-0.2456819405,-0.08213905323,5.41E-04,0.05119996238,-0.08281978413,0.7654947897,1.682154546,0.120976721,0.09215044008,0.7420303841,2025-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250116T054059_20250116T054736_T42RZP,0.1326593257,-0.06940900313,-0.2186215659,-0.2394857281,-0.06060501995,0.1352937756,-0.1816926595,0.6727838239,1.573940874,0.2205332402,0.2434980066,0.7966252323,2025-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250116T054059_20250116T054736_T43RBJ,0.1322314718,1.61689788,-0.219744337,-0.2370809949,-0.05959440676,0.1347775094,-0.1802020023,0.678345387,1.577863278,0.2208723947,0.2425687859,0.7962989336,2025-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250116T054059_20250116T054736_T43RBK,0.146378108,1.720570211,-0.2056952713,-0.2116887953,-0.02347467711,0.1491718891,-0.189146027,0.7474994509,1.537462214,0.2627484286,0.2684757761,0.80494331,2025-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250116T054059_20250116T054736_T43RBL,0.1146597765,0.6011241984,-0.2524622002,-0.1992118068,-0.03843318696,0.1182567994,-0.1619350481,0.7884751428,1.6905878,0.2133745313,0.2128364796,0.7857443793,2025-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250116T054059_20250116T054736_T43RCJ,0.1742698551,-1.164802051,-0.1694579953,-0.2158854433,-0.02361826861,0.174562374,-0.1934252737,0.6712416088,1.436860633,0.3129028887,0.3141703041,0.8201163412,2025-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
