system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
0,0.3157170052,-0.9838804701,-0.1419490667,-0.2926738499,0.04013306325,0.3147847327,-0.3288489542,0.5041916042,1.39819661,0.6264189305,0.566468657,0.8997768005,2019-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,0.2964065925,-0.802576568,-0.1152986333,-0.2733364068,0.04485700279,0.2955344415,-0.3142895892,0.5144130929,1.323514199,0.5793029668,0.5318330274,0.8892718953,2019-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,0.2132123626,-1.537709684,-0.3986063761,-0.1846091218,0.02679701868,0.2095283474,-0.2113064549,0.4813627458,2.444531785,0.4809353812,0.3770630553,0.8408330428,2019-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,0.2806745362,-0.4842115689,-0.1848384697,-0.2894005712,0.02458942851,0.2806896829,-0.3115792349,0.506551988,1.530211591,0.5757327292,0.505116579,0.8804404012,2019-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,0.2358633828,-0.9748813705,-0.3510091867,-0.2542476127,0.004848921658,0.2347816112,-0.259244329,0.487000612,2.198853798,0.5170026987,0.4225032154,0.8548309993,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,0.229365933,-1.281610183,-0.3150045986,-0.2068217266,0.02959396078,0.2265248004,-0.2355659986,0.5144088007,2.039926322,0.4940426001,0.4076455077,0.8500088327,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,0.2099693575,-1.255785189,-0.41334381,-0.2176733089,-3.23E-04,0.207123913,-0.2178649152,0.4959316141,2.559824352,0.4798548193,0.3727302404,0.8384923314,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,0.2018492057,-1.208600158,-0.3714019367,-0.2139966529,-2.28E-04,0.1992258163,-0.2142536412,0.5067157301,2.290044955,0.4478160487,0.3585188943,0.8340024474,2019-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,0.2341892547,-0.05826075762,-0.2623269545,-0.2865948999,-0.009584816119,0.2352128038,-0.2770680038,0.5274118379,1.806565581,0.4744558487,0.4232754138,0.8541339178,2019-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,0.2148702529,-0.7095862044,-0.3497071161,-0.2567665555,-0.01152013566,0.2143597724,-0.2459437522,0.5087395764,2.204152352,0.4581026987,0.3857499087,0.8423115341,2019-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,0.1732885196,-0.8680551378,-0.5380114958,-0.2227643867,-0.02888235145,0.1715411947,-0.1958466569,0.4707243545,3.541819271,0.4437413327,0.30869545,0.817105877,2019-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,0.1905761425,0.3513611991,-0.3809296919,-0.2733015709,-0.03115407989,0.1927413335,-0.2438665149,0.5158015788,2.322908601,0.4065757406,0.3468479501,0.8296779376,2019-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,0.1571912979,-0.3292657899,-0.5148971408,-0.2395932211,-0.0444989393,0.1573457144,-0.1975844778,0.4929048317,3.28733605,0.3861438873,0.2831504974,0.8085356753,2019-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,0.1791949925,0.3678854644,-0.3374957973,-0.2722479517,-0.03604333374,0.1816420731,-0.2383018957,0.5363844253,2.096182792,0.362452704,0.3268742113,0.8230441444,2019-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,0.1289675036,-0.4559151517,-0.4984392164,-0.2125663541,-0.04728946345,0.129166955,-0.1673501625,0.5120578048,3.167734063,0.3256090279,0.2324441798,0.7913756087,2019-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,0.1489854625,-0.1110663175,-0.4798120304,-0.2533674723,-0.05334208067,0.1505676173,-0.2029291982,0.510730597,2.950117434,0.3436248333,0.2709537293,0.8043969884,2019-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,0.1535658994,0.4255620721,-0.4004649327,-0.2701369036,-0.05425227979,0.15655575,-0.2190933365,0.54033159,2.415349183,0.3187734682,0.2817305783,0.8081500897,2019-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0.147843025,0.6126538149,-0.393177919,-0.2695766581,-0.0548065177,0.1514032741,-0.2179078706,0.547412591,2.361096487,0.3046253192,0.2724585412,0.8050812127,2019-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,0.1390609884,0.526724858,-0.4004953512,-0.2686619918,-0.06405469752,0.1423935269,-0.208338363,0.5542013714,2.403273994,0.2791304499,0.256245054,0.7997644517,2019-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0.1368442059,0.7123428851,-0.4364968817,-0.2744634555,-0.06379593454,0.1410963753,-0.2144500219,0.5447463467,2.618739618,0.2876284784,0.2539113965,0.7988908596,2019-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0.1244919429,0.4745497644,-0.4967042613,-0.2650311767,-0.07327256183,0.1280825633,-0.1957958097,0.5385588125,3.05322033,0.2819838344,0.230492036,0.7908832096,2019-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
