system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
0,0.4928136353,-3.121764278,-0.2541931011,-0.2161809898,0.1949719891,0.4882378601,-0.3959376203,0.5358137896,1.941029421,1.510117837,0.8786141613,0.9908814517,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,0.388523618,-1.909281871,-0.2805234898,-0.1258606125,0.1768286996,0.3822478084,-0.2999806457,0.5196317995,2.050163926,1.141511652,0.6878829495,0.9366428633,2018-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,0.2921711516,-1.765827432,-0.5756972104,-0.09507953953,0.1322037386,0.2859905237,-0.2240451853,0.5052507498,4.280577402,0.9155490126,0.5146742748,0.8827623948,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,0.4977802601,-3.578139929,-0.2606332301,-0.252004555,0.166568278,0.4935773038,-0.4029581804,0.5113406863,2.044990429,1.665923211,0.8882002496,0.9923055523,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,0.278394501,-1.027255151,-0.3567207465,-0.01798797798,0.1812923131,0.2704094948,-0.2008004411,0.5456135708,2.404235492,0.7899710438,0.4866377286,0.8752384342,2018-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,0.5149823525,-3.049797813,-0.08194352614,-0.152877342,0.2677253612,0.5097852065,-0.4043459136,0.5791733409,1.312122077,1.682860251,0.9174000708,1.002383638,2018-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,0.3165989874,-1.355674543,-0.4364551305,-0.08455931829,0.1537210117,0.3099198254,-0.2394894793,0.4989725627,3.01650746,0.9647143581,0.55773572,0.8979047588,2018-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,0.3813543818,-2.07681822,-0.3898049104,-0.1312336893,0.1725479077,0.3756047916,-0.2989899823,0.5193292461,2.726177667,1.20687199,0.6759201745,0.930545827,2018-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,0.4316422244,-2.810894372,-0.2455169523,-0.2753201002,0.1146700768,0.428951461,-0.3800946132,0.5082366046,1.914306654,1.108381607,0.7719349255,0.9603079632,2018-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,0.3215162611,-1.362353218,-0.4204559195,-0.2213390012,0.07328205491,0.3188955485,-0.290749384,0.5054016723,2.789454312,0.8445949182,0.5738850037,0.9006271917,2018-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
