system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
0,0.277212827,-0.9974404838,-0.3560007336,-0.1466365672,0.07037628104,0.2692234697,-0.2152519816,0.4654375458,2.250538666,0.6529272145,0.4844864762,0.8753156998,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,0.3034711709,-1.644056101,-0.4916183074,-0.2125726688,0.04245824998,0.2971117236,-0.2534027776,0.453472728,3.215984066,0.7831293822,0.5346583671,0.8899406988,2021-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,0.351247546,-2.53658173,-0.4075671204,-0.2749191424,0.03595788475,0.3461788358,-0.3069678561,0.4363840037,2.60173974,0.8974544843,0.622955311,0.9165006127,2021-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,0.3135587599,-2.079528516,-0.3326170255,-0.232274704,0.04291711555,0.3079566841,-0.272165798,0.4612592515,2.171420064,0.7416367199,0.5541836827,0.89614038,2021-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,0.3469419581,-2.68376644,-0.2190496195,-0.2982862789,0.0329117888,0.3436944501,-0.3272429719,0.4716893427,1.698191261,0.7940505414,0.6184909027,0.9150026509,2021-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,0.2694331164,-1.89800563,-0.3589564353,-0.2212649873,0.02458285525,0.2644862974,-0.2450222842,0.4615109968,2.270766747,0.6232726408,0.4759593162,0.8719901496,2021-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,0.28944907,-2.574256233,-0.2308052784,-0.2571923909,0.02297462703,0.2861020093,-0.2789854964,0.4857359282,1.722890093,0.6199369303,0.514856874,0.8839869156,2021-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,0.285661837,-1.588204919,-0.2564021005,-0.2789245803,0.01234131588,0.2833709377,-0.2902518519,0.4799975129,1.812014624,0.6071586292,0.5099413692,0.8820617442,2021-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,0.2751860394,-0.6762051881,-0.1790203835,-0.2959166827,0.001677785285,0.2743482576,-0.2973839211,0.4960018939,1.529242606,0.5563694289,0.4937046388,0.8764189503,2021-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,0.2117568454,-1.582279561,-0.396265476,-0.2119721749,-0.005414497974,0.2075226933,-0.2077862521,0.4659482389,2.461374287,0.468570256,0.3734513367,0.8393521502,2021-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,0.2528425674,-1.623322197,-0.3784475627,-0.2694970559,-0.01615686912,0.2496214527,-0.2551073504,0.4742120756,2.397253091,0.5460943241,0.4491980263,0.8628601615,2021-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,0.24655005,-0.9320738863,-0.3099088952,-0.2996418556,-0.03421607468,0.2453395926,-0.2681532839,0.4897422801,2.027218933,0.5001382028,0.4414920745,0.860157166,2021-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,0.2478000133,0.354964939,-0.2283091965,-0.3309538237,-0.04139438816,0.2490053906,-0.293010097,0.5082099087,1.683220193,0.4716180741,0.4480912183,0.8618540276,2021-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,0.2124043629,-0.2142980624,-0.2851722757,-0.2986591336,-0.04979561094,0.212777431,-0.2526846462,0.5093280837,1.881710559,0.4064118074,0.3828994253,0.8415264541,2021-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,0.1900994314,-0.6910767294,-0.3997516257,-0.2797636273,-0.06322105149,0.1892038033,-0.2208370271,0.4883970906,2.46886301,0.3943841181,0.3404777086,0.8278808049,2021-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,0.1350422507,-0.9785768062,-0.4330944157,-0.2039845619,-0.061284151,0.131502365,-0.1456103514,0.4896860745,2.657299646,0.3050317324,0.2366455907,0.7934095177,2021-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,0.08310911095,-0.3864866902,-0.4787972714,-0.1318502016,-0.05540129468,0.07641846053,-0.07833728637,0.5015564721,3.024684862,0.2273350051,0.1375166524,0.7584708045,2021-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0.1795664318,-0.5223582738,-0.3327133595,-0.2847630431,-0.07110012676,0.1798209142,-0.2182979349,0.5538289022,2.066567435,0.3432075634,0.3235864074,0.8221320991,2021-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,0.1474084563,-0.6030126699,-0.4204432824,-0.2532786835,-0.07029091083,0.1479952227,-0.1865199766,0.5475572885,2.53108386,0.3038709883,0.2663214075,0.8032609973,2021-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0.1387135305,-0.8379528509,-0.3694112046,-0.2360644399,-0.07516642094,0.1371155305,-0.1643747551,0.5622736001,2.242756816,0.2746615585,0.2467416299,0.7965300385,2021-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0.1102964034,-0.6378258823,-0.4889888818,-0.1656134156,-0.05559772461,0.1057077138,-0.1123429169,0.5024919135,3.128070125,0.2973468556,0.1902253489,0.7766244446,2021-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0.1420737569,-0.817673006,-0.4507363486,-0.2438080888,-0.07760166267,0.140453658,-0.170053716,0.5455885231,2.727630697,0.3066305738,0.2527468418,0.7983674973,2021-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0.1405394692,-0.311336467,-0.3777303252,-0.2490583288,-0.06934830298,0.1411172398,-0.1831754995,0.5832505678,2.287781365,0.2853314263,0.2539443142,0.7985874312,2021-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.08891051757,-0.6701248897,-0.4907286343,-0.1702762488,-0.06135962289,0.08659405022,-0.1114249848,0.5446581752,3.052704125,0.2425770535,0.1558306384,0.7648306054,2021-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.1334977886,-0.5128351756,-0.5356710783,-0.2500357147,-0.07878438241,0.1337807493,-0.1747895879,0.5409064856,3.433486852,0.3243201828,0.2407409093,0.7936808993,2021-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.1358617953,-0.3085673063,-0.5766067385,-0.2581642303,-0.08248817412,0.1365670844,-0.1795441642,0.5394348366,3.883733835,0.3481059154,0.2457538431,0.795182152,2021-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0.0975769293,-0.02379181739,-0.6242857707,-0.1908790149,-0.06365097136,0.09686566839,-0.1294076497,0.4989779644,4.776384835,0.3341116999,0.1743154497,0.769386315,2021-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.1426482355,-0.2825435763,-0.5270431215,-0.2537302248,-0.07134714522,0.1435218688,-0.1855024874,0.5648628237,3.364535141,0.3477490747,0.2582681478,0.7992701273,2021-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.1165725333,-0.3281806073,-0.5404277489,-0.2153073066,-0.05871319835,0.1176622749,-0.1585466186,0.5534880834,3.466448123,0.3086022483,0.2117371133,0.7836432256,2021-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.08726174706,-0.5609437918,-0.6604571682,-0.1962504135,-0.08135131178,0.08609804023,-0.1170438286,0.514599488,5.158493962,0.3132830929,0.1549355222,0.7640120959,2021-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.0842391374,-0.3677144205,-0.6009139467,-0.1797451317,-0.07846106784,0.08188547871,-0.1044744876,0.5162516848,4.660289796,0.2926770695,0.1473593034,0.7611506116,2021-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.05184584783,-0.3354568198,-0.6524156349,-0.07193758332,-0.02262927298,0.04696273244,-0.04938569739,0.5143382092,4.945161237,0.2978379731,0.08451352536,0.7374994568,2021-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
