system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
0,0.4495323241,-2.643111223,-0.2594462189,-0.1770646054,0.1882926948,0.444086256,-0.3555352559,0.5357785441,1.993478128,1.269008423,0.7991687935,0.9680809069,2019-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,0.3877708668,-2.299146738,-0.2733479103,-0.1609327815,0.1568091508,0.3822660859,-0.3129741256,0.5378619517,2.013833542,1.001510927,0.6879243362,0.9367431013,2019-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,0.5121985872,-3.643867665,-0.05081139707,-0.2368263647,0.2117521798,0.508694015,-0.4277407699,0.5500671616,1.30576233,1.508218099,0.915411497,0.9995937491,2019-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,0.3351673019,-1.933719675,-0.2811050192,-0.113228728,0.1523270532,0.3287048742,-0.2641927578,0.5420551091,2.062345393,0.8382232473,0.5915282968,0.9064284631,2019-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,0.4415929495,-2.921599291,-0.2748111986,-0.1741594896,0.1980390579,0.4370343721,-0.3619553005,0.5282012718,2.080114203,1.273303974,0.7864662914,0.9643905605,2019-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,0.1674350453,-1.324428965,-0.08824515308,0.02143788039,0.1685586006,0.1634113326,-0.1474968064,0.6810592449,1.220120614,0.3508702788,0.294098148,0.8137131505,2019-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,0.4041740374,-2.387878137,-0.1389928242,-0.1573149088,0.1853298167,0.3993161353,-0.3337865535,0.5568030529,1.518168196,1.096673179,0.7185890773,0.9435579476,2019-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,0.4098298625,-2.06614294,-0.2959467962,-0.2157727365,0.1500224809,0.4065185859,-0.3564940954,0.5069910117,2.169620368,1.118943212,0.7315476171,0.9479111616,2019-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,0.2893384061,-1.359527519,-0.4434685927,-0.1293284754,0.1041079927,0.2824194279,-0.2325495782,0.4823617387,3.07810014,0.7700807395,0.5082319302,0.8802536987,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,0.2425452589,-1.576585671,-0.4778321192,-0.1528081229,0.06910838804,0.2395251735,-0.2221469368,0.5463310749,3.087262252,0.6491925129,0.4310583199,0.8577197562,2019-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,0.2690662227,-1.318012399,-0.3819755369,-0.1636552973,0.06761315848,0.263965999,-0.2323226667,0.4944249293,2.52346335,0.6417947929,0.4750299765,0.8707896798,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,0.2606789815,-1.24385763,-0.5277095876,-0.1946216047,0.04255262402,0.2568663274,-0.2366370953,0.4545779447,3.670142095,0.7114504288,0.4622573331,0.8666427405,2019-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,0.2642369013,-1.066596924,-0.5339591895,-0.1637010851,0.07119365467,0.2601256787,-0.2335585239,0.4931933197,3.797100151,0.772469063,0.4681106041,0.8668065581,2019-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,0.2187264404,-0.5331119156,-0.48409467,-0.1872367176,0.01735568671,0.2158434635,-0.205192492,0.4891681644,3.211947571,0.5783145927,0.3884382507,0.8429292264,2019-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,0.2465361887,-0.7792524504,-0.389234387,-0.1236332345,0.09025590956,0.2410927956,-0.2157562684,0.4960068857,2.584371077,0.6320173016,0.4338592492,0.8573406402,2019-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,0.2132841079,-0.8096451221,-0.5884598941,-0.1544531698,0.02706795261,0.2076863529,-0.1832872063,0.4452369513,4.324150529,0.6027246485,0.3737560074,0.8378528162,2019-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,0.2544480545,-0.3794505875,-0.5050432682,-0.2379396856,0.004325967911,0.2517070978,-0.2460513377,0.4423619579,3.408192928,0.6297367117,0.4529716523,0.8636025051,2019-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,0.3245495828,-0.1496079465,-0.3510449734,-0.3550481595,0.001306705066,0.3266290113,-0.3586413643,0.4522033512,2.355262309,0.7277443993,0.5877915405,0.9051491863,2019-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,0.3044424682,0.6644417036,-0.4137152804,-0.3442222838,-0.02295453851,0.3058090311,-0.3268038094,0.4568370242,2.672970994,0.650451794,0.5503404729,0.8942976379,2019-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,0.2148353878,-0.6026006662,-0.5592448579,-0.211724069,0.003722449164,0.2130980789,-0.2198976426,0.4260420117,4.048858411,0.5746236935,0.3834953029,0.8421629514,2019-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,0.2338205391,-0.1003615414,-0.5055894222,-0.2473774079,-0.01229851817,0.2325659539,-0.2394827204,0.4507038352,3.344581832,0.5605693435,0.4185340906,0.852925275,2019-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,0.2653583918,0.3181868365,-0.5625365586,-0.3281755105,-0.04338836319,0.2667259291,-0.2913823798,0.4257531459,3.872545506,0.6225462254,0.4800057485,0.8733689537,2019-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,0.2201834312,0.5363587788,-0.5596276833,-0.2964326433,-0.04308844757,0.2214639756,-0.2608978072,0.4082962378,3.910775339,0.5449765729,0.3985460626,0.8464532631,2019-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,0.25768508,0.6473530762,-0.4913977641,-0.308631414,-0.03126925573,0.2589855239,-0.2836572323,0.4493503216,3.186407822,0.5717506978,0.46608081,0.8686357298,2019-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,0.2360477172,0.9053615404,-0.4627746343,-0.3630771042,-0.06747855618,0.2401389074,-0.3044071891,0.434375812,2.870980548,0.4991383977,0.4321586046,0.8584437218,2019-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,0.2486271488,0.8612597112,-0.4518539745,-0.2752104899,-0.01374532829,0.2487008761,-0.2675206412,0.4661730339,2.959510125,0.5472363409,0.4475689354,0.8618896477,2019-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,0.2390683335,0.6615271684,-0.4772057767,-0.2738829889,-0.01957494214,0.2396472059,-0.2600299771,0.4608705645,3.12334407,0.5397834239,0.4312775273,0.8568847531,2019-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,0.2246931429,0.9784209405,-0.5441466748,-0.3876689787,-0.09112573074,0.2301048104,-0.3090458457,0.4075971677,3.575687276,0.4941907042,0.4141021089,0.8525916585,2019-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0.272710582,1.054834384,-0.4522791845,-0.3290428938,-0.02780669092,0.2755054641,-0.3090043356,0.4720757188,2.951252392,0.5753649739,0.4958099271,0.8775986096,2019-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,0.2122889353,0.9013598313,-0.5729740632,-0.3938244604,-0.1081500917,0.2179020952,-0.3001621367,0.4103161234,3.87746966,0.4739674205,0.3921423052,0.8456852574,2019-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,0.2609132792,0.8247521415,-0.4988893378,-0.3260639583,-0.03544299354,0.2637211522,-0.2986071578,0.4572789761,3.325532265,0.5743050042,0.4746020156,0.8710833849,2019-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0.2502920259,0.4642058524,-0.4986753334,-0.2845560462,-0.01406396405,0.2518940868,-0.2766797893,0.4653246619,3.417136097,0.5789484456,0.4533166002,0.863434479,2019-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0.1827172465,0.7258714052,-0.6275168825,-0.3418768914,-0.09159186285,0.1874967261,-0.262406822,0.4017989155,4.70869067,0.4641966656,0.3374269315,0.8273105911,2019-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0.2457412425,0.5427242328,-0.5463274969,-0.2879380398,-0.02006579608,0.2476916758,-0.2737716512,0.4522203986,3.894494699,0.6002292583,0.4457561944,0.8608413969,2019-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
