system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20160110T051202_20160110T052202_T44PKS,0.5042775071,0.4413325352,-0.3058166951,-0.2026707489,0.2195698126,0.4996594905,-0.405096829,0.5303504901,2.151612626,1.544985542,0.8991462061,0.9965057943,2016-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160130T052442_20160130T052444_T44PKT,0.5467664252,-1.217883479,-0.066554652,-0.1784252149,0.2789115641,0.5421375136,-0.4347058305,0.5621717992,1.287867304,1.781250331,0.9755908433,1.017549271,2016-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160209T050942_20160209T051853_T44PKT,0.3479165385,2.604044805,-0.366774242,-0.2001626632,0.1161957915,0.3448772838,-0.312835892,0.4937137391,2.44157094,0.9276133825,0.6206272183,0.9158443336,2016-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160219T052442_20160219T052443_T44PKT,0.3412543265,0.9042638964,-0.4240684091,-0.08207742948,0.1851797123,0.3343802396,-0.2641940204,0.5180007797,2.849505638,0.9784240043,0.6017308995,0.9099388874,2016-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327T045632_20160327T050917_T44PKS,0.2729574435,3.912489068,-0.504975476,-0.3034149034,-0.01751695971,0.2733946935,-0.2917033938,0.4508447629,3.316827323,0.6238864121,0.4920137101,0.877167134,2016-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327T045632_20160327T050917_T44PKT,0.2465374938,2.468206298,-0.5111058916,-0.3255350047,-0.05084894175,0.2479445409,-0.2833765691,0.4310812895,3.320057811,0.5340487645,0.4462157903,0.8631454716,2016-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327T045632_20160327T050917_T44PLS,0.3179889983,1.698445604,-0.4576189762,-0.2572808015,0.0467403148,0.316919609,-0.3045828958,0.4842172721,3.011692832,0.7532813831,0.5703377646,0.9010976897,2016-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327T045632_20160327T050917_T44PLT,0.2666244017,3.178725352,-0.4767198849,-0.2883696337,-0.01708498399,0.2663426583,-0.2783482121,0.4508115814,3.076660111,0.5701283233,0.4793159902,0.8738188057,2016-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327T050917_20160327T102021_T44PKS,0.2729574435,3.912489068,-0.504975476,-0.3034149034,-0.01751695971,0.2733946935,-0.2917033938,0.4508447629,3.316827323,0.6238864121,0.4920137101,0.877167134,2016-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327T050917_20160327T102021_T44PKT,0.2465374938,2.468206298,-0.5111058916,-0.3255350047,-0.05084894175,0.2479445409,-0.2833765691,0.4310812895,3.320057811,0.5340487645,0.4462157903,0.8631454716,2016-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327T050917_20160327T102021_T44PLS,0.3179889983,1.698445604,-0.4576189762,-0.2572808015,0.0467403148,0.316919609,-0.3045828958,0.4842172721,3.011692832,0.7532813831,0.5703377646,0.9010976897,2016-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327T050917_20160327T102021_T44PLT,0.2666244017,3.178725352,-0.4767198849,-0.2883696337,-0.01708498399,0.2663426583,-0.2783482121,0.4508115814,3.076660111,0.5701283233,0.4793159902,0.8738188057,2016-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160419T052449_20160419T085430_T44PKT,0.1973427389,4.86349975,-0.6144380595,-0.2224426475,-0.01285407283,0.1963851966,-0.2114307586,0.4297310426,4.729097533,0.5722613045,0.3534173322,0.8310611826,2016-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160419T052452_20160419T052449_T44PKT,0.1973427389,4.86349975,-0.6144380595,-0.2224426475,-0.01285407283,0.1963851966,-0.2114307586,0.4297310426,4.729097533,0.5722613045,0.3534173322,0.8310611826,2016-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160605T045702_20160605T050656_T44PKS,0.3491766972,5.750476124,-0.6439432839,-0.3348551784,0.0133090579,0.3499527657,-0.3464191643,0.441580715,5.181808237,0.9998828571,0.6297922018,0.9191144469,2016-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160605T045702_20160605T050656_T44PKT,0.370768556,5.839251689,-0.6483332113,-0.3203847954,0.04073896004,0.3712695555,-0.3548560499,0.4401753445,5.294196089,1.113237628,0.6681527498,0.9293471192,2016-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160605T045702_20160605T050656_T44PLS,0.3882055534,4.912974629,-0.5880044061,-0.2927316957,0.0701663636,0.387290895,-0.3556536585,0.4678427631,4.37621056,1.119747135,0.6969830365,0.938841444,2016-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160605T045702_20160605T050656_T44PLT,0.5262713965,2.416424696,-0.509851621,-0.259028397,0.1958695966,0.5239372886,-0.4330134769,0.492111281,3.500949853,1.751794453,0.9428810435,1.008380515,2016-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
