system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20151114T052052_20151114T052604_T43QFE,0.2897790476,0.03748151281,-0.3110022652,-0.2245478882,0.03642881006,0.2849913003,-0.2589812872,0.5100202437,1.931965233,0.6091613086,0.5128535938,0.8854226136,2015-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151114T052052_20151114T052604_T43QGE,0.2637557034,1.040978174,-0.3551843726,-0.2753466568,-0.03436600364,0.2590582562,-0.2436934873,0.4632084299,2.142049524,0.5008983928,0.4661720828,0.8705360932,2015-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151114T052052_20151114T052604_T43QHE,0.3063360793,1.539299056,-0.2809608287,-0.2347547286,0.03409758095,0.301067582,-0.2672702179,0.4872806051,1.812304173,0.6318576403,0.5417739925,0.8944403869,2015-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151114T052052_20151114T052604_T44QKK,0.3230961807,-7.581560818,-0.271945155,-0.2390755396,0.04137555495,0.3177803248,-0.2785104265,0.4829993998,1.780239205,0.6744658889,0.5718513338,0.903795111,2015-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151114T052052_20161224T224624_T43QFE,0.2897790476,0.03748151281,-0.3110022652,-0.2245478882,0.03642881006,0.2849913003,-0.2589812872,0.5100202437,1.931965233,0.6091613086,0.5128535938,0.8854226136,2015-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151114T052052_20161224T224624_T43QGE,0.2637557034,1.040978174,-0.3551843726,-0.2753466568,-0.03436600364,0.2590582562,-0.2436934873,0.4632084299,2.142049524,0.5008983928,0.4661720828,0.8705360932,2015-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151114T052052_20161224T224624_T43QHE,0.3063360793,1.539299056,-0.2809608287,-0.2347547286,0.03409758095,0.301067582,-0.2672702179,0.4872806051,1.812304173,0.6318576403,0.5417739925,0.8944403869,2015-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151114T052052_20161224T224624_T44QKK,0.3230961807,-7.581560818,-0.271945155,-0.2390755396,0.04137555495,0.3177803248,-0.2785104265,0.4829993998,1.780239205,0.6744658889,0.5718513338,0.903795111,2015-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151124T052132_20151124T052605_T43QHC,0.231268952,0.7940860284,-0.4245804484,-0.1600921424,0.05081640702,0.2267953927,-0.2090193352,0.5680808083,2.537376594,0.5829573506,0.408138041,0.8512808279,2015-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151124T052132_20151124T052605_T43QHD,0.2539419435,0.6240084433,-0.4206249111,-0.1561610053,0.06814463626,0.248821452,-0.2217687915,0.5550989626,2.530445834,0.6539498959,0.4477728818,0.8635854526,2015-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151124T052132_20151124T052605_T44QKH,0.2884251982,0.7585583781,-0.4540271116,-0.1945847521,0.05910837946,0.2830908468,-0.2503707824,0.5107940977,2.731647195,0.7178701174,0.5094413911,0.8835328882,2015-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151124T052132_20151124T052605_T44QKJ,0.3044546651,0.5179178911,-0.4148113511,-0.1725866302,0.0896352628,0.2989115285,-0.257991316,0.5436612597,2.47969357,0.7914475518,0.5379129175,0.8922301897,2015-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151124T052132_20170222T212343_T43QHC,0.231268952,0.7940860284,-0.4245804484,-0.1600921424,0.05081640702,0.2267953927,-0.2090193352,0.5680808083,2.537376594,0.5829573506,0.408138041,0.8512808279,2015-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151124T052132_20170222T212343_T43QHD,0.2539419435,0.6240084433,-0.4206249111,-0.1561610053,0.06814463626,0.248821452,-0.2217687915,0.5550989626,2.530445834,0.6539498959,0.4477728818,0.8635854526,2015-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151124T052132_20170222T212343_T44QKH,0.2884251982,0.7585583781,-0.4540271116,-0.1945847521,0.05910837946,0.2830908468,-0.2503707824,0.5107940977,2.731647195,0.7178701174,0.5094413911,0.8835328882,2015-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151124T052132_20170222T212343_T44QKJ,0.3044546651,0.5179178911,-0.4148113511,-0.1725866302,0.0896352628,0.2989115285,-0.257991316,0.5436612597,2.47969357,0.7914475518,0.5379129175,0.8922301897,2015-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T052232_20151224T052726_T43QFD,0.2461232559,1.928147622,-0.1666154214,-0.3054082429,-0.03066132623,0.2450616059,-0.2786499884,0.4912219405,1.428214553,0.4174562169,0.4409987715,0.8623051364,2015-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T052232_20151224T052726_T43QFE,0.271740779,-0.8747089937,-0.1502412626,-0.2773564081,-0.002038318634,0.2687247642,-0.2760107167,0.5032987226,1.378992014,0.4649352925,0.4835780864,0.8761353979,2015-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T052232_20151224T052726_T43QGC,0.2644239882,1.664446835,-0.1462929056,-0.2381448822,0.05015364319,0.2633173591,-0.2849874564,0.5157717992,1.369784746,0.4923235344,0.4738566215,0.8723616564,2015-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T052232_20151224T052726_T43QGD,0.3273088725,2.338967657,-0.0600697612,-0.2679256266,0.07424376292,0.3258951096,-0.3354505389,0.5252106538,1.162142324,0.6197325322,0.586470046,0.9071650519,2015-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T052232_20151224T052726_T43QGE,0.2428899489,2.552449957,-0.1663853149,-0.3157705053,-0.05007118987,0.2413835264,-0.2709567194,0.4819118911,1.423919284,0.3922592963,0.4343713393,0.8603440768,2015-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T052232_20151224T052726_T43QHC,0.3126200196,1.431104655,-0.1395850631,-0.2391074476,0.06460354148,0.3094420173,-0.2992382888,0.5152234495,1.352633419,0.609732204,0.5568564922,0.898575971,2015-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T052232_20151224T052726_T43QHD,0.3338752641,0.3909537441,-0.07417422585,-0.2528252664,0.07451557632,0.3310978181,-0.3211272742,0.5179722856,1.203069876,0.6588446074,0.5958237124,0.9096606181,2015-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T052232_20151224T052726_T43QHE,0.2613667087,1.71905707,-0.1527040776,-0.32110377,-0.03329666044,0.2606906763,-0.2915581182,0.4727816563,1.383867523,0.4335629212,0.4691239771,0.8714951018,2015-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T052232_20151224T052726_T44QKH,0.3422717012,0.4699194187,-0.1346542177,-0.2272363661,0.07940736184,0.3373381002,-0.3013692439,0.5108555937,1.34106539,0.6892355866,0.6070513846,0.9142153914,2015-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T052232_20151224T052726_T44QKJ,0.3710630625,0.6179301366,-0.04162682608,-0.243321487,0.09848854402,0.3668104462,-0.3337823264,0.523149365,1.128302215,0.7546124837,0.6600855467,0.9295670109,2015-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T052232_20151224T052726_T44QKK,0.2645389664,3.16558429,-0.151527682,-0.3201518312,-0.03350901624,0.2635264483,-0.2904233537,0.4702649419,1.382406005,0.4368231396,0.474224972,0.8730867926,2015-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
