system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20210118T051149_20210118T051925_T44PKS,0.3888164338,-9.28E-04,-0.2315658058,-0.1242642619,0.1949663926,0.3840325503,-0.3121106888,0.5914818388,1.717536714,1.138394351,0.6910950784,0.9367214476,2021-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210123T051121_20210123T052426_T44PKT,0.4274386422,0.5678863622,-0.1923632476,-0.02307238801,0.2955063881,0.4200624819,-0.316436024,0.5852870491,1.654288197,1.343825446,0.7559288916,0.9561210242,2021-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210125T050059_20210125T050922_T44PKS,0.3244025215,0.5674432646,-0.299964619,-0.08642181005,0.1580046401,0.316813764,-0.2421559732,0.5380463043,2.038870772,0.8168177304,0.5701316595,0.9008222156,2021-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210125T050059_20210125T050922_T44PLS,0.3257842943,0.5716708256,-0.3037344236,-0.08671158083,0.1538567655,0.317592923,-0.2359540431,0.5250002606,2.048841234,0.7982795658,0.5715259055,0.9004766968,2021-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210128T051049_20210128T051756_T44PKS,0.3836031773,0.3783492831,-0.2840900262,-0.08091155056,0.2144733863,0.3771362639,-0.2913748902,0.5429670394,2.015813429,1.10832946,0.6786858786,0.9335075942,2021-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210128T051049_20210128T051756_T44PKT,0.4413661363,0.2692611879,-0.2241622549,-0.07886419029,0.2626108864,0.4349757539,-0.3346069285,0.5593188621,1.734831389,1.345296958,0.7827732938,0.9644915701,2021-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210202T051031_20210202T052158_T44PKS,0.3984100516,-0.2985650965,-0.4210997768,-0.1383271376,0.1821852285,0.3928040723,-0.3140201511,0.5189175264,2.80772534,1.156183694,0.7068629059,0.9412556213,2021-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210202T051031_20210202T052158_T44PKT,0.4358701122,-0.9496233294,-0.360984579,-0.1044470047,0.2386358792,0.4295536824,-0.3342325923,0.544948378,2.39344599,1.332368792,0.7729940338,0.9606510273,2021-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210204T050009_20210204T050729_T44PKS,0.3044045014,0.7224210557,-0.4682217638,-0.1444073311,0.09772952847,0.2977872425,-0.2400051341,0.4931852139,3.075828095,0.7942421179,0.5358889069,0.8897564323,2021-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210204T050009_20210204T050729_T44PKT,0.3570741998,0.3303398874,-0.3971103918,-0.1151897021,0.1644400684,0.3502225041,-0.2746345693,0.515491501,2.570447804,0.9728810644,0.6302510758,0.9185656445,2021-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210204T050009_20210204T050729_T44PLS,0.2706937698,1.063832763,-0.4777769608,-0.119012041,0.08660292387,0.2626985112,-0.2034062645,0.4916101802,3.156605381,0.6990271722,0.4727384299,0.8695555693,2021-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210204T050009_20210204T050729_T44PLT,0.2813211297,0.7183560009,-0.4724112196,-0.1491530667,0.07811166021,0.274735834,-0.2265794216,0.4644363097,3.01411504,0.6752111415,0.4944045774,0.8778623838,2021-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210207T050959_20210207T051907_T44PKS,0.4753791769,-1.570115721,-0.2063776449,-0.2577267521,0.1608367699,0.4717951677,-0.4023997039,0.5108744242,1.724095629,1.249545432,0.8490065235,0.9825215499,2021-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210207T050959_20210207T051907_T44PKT,0.5118243271,-1.541006347,-0.1308444501,-0.233199182,0.2122526314,0.5078195073,-0.4230536574,0.5317043792,1.454880724,1.427874426,0.9138325989,1.000623266,2021-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210209T045941_20210209T051228_T44PLS,0.2485953422,1.005535671,-0.3184030546,-0.1114671401,0.08243957983,0.2412930066,-0.1940209441,0.5135064477,2.136515214,0.5626251741,0.43422315,0.8581472261,2021-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210209T045941_20210209T051228_T44PLT,0.2752924305,1.963416942,-0.3262877786,-0.2106393819,0.03523470638,0.2705671662,-0.2479613499,0.464033142,2.125005052,0.5642359346,0.4869067732,0.8757164478,2021-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
