system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20200101T055231_20200101T055817_T42RYQ,0.1273442113,3.129788126,-0.4599897245,-0.2184814181,-0.04025300724,0.1294598874,-0.1799710711,0.714046912,2.776506631,0.2870139703,0.2329872685,0.7926236048,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T055231_20200101T055817_T42RZP,0.115885091,3.045038208,-0.4937235785,-0.2385998164,-0.07354407913,0.1169763953,-0.1682878124,0.5830098221,3.000144112,0.259760516,0.2105202714,0.7851617552,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T055231_20200101T055817_T43RBJ,0.1138355102,1.758472996,-0.4964663792,-0.2400288467,-0.07564822431,0.1151051207,-0.167668288,0.5858931962,3.019011452,0.2559621397,0.2071527884,0.7839869277,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T055231_20200101T055817_T43RBK,0.1257848045,2.487930985,-0.4780323951,-0.2181572074,-0.04712756963,0.1273484473,-0.1728569883,0.6812305336,2.904866754,0.2877391304,0.229186558,0.7913342919,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T055231_20200101T055817_T43RBL,0.1070582175,3.582951886,-0.4690787329,-0.2439491947,-0.07243942707,0.1107294924,-0.1745589373,0.7080309242,2.813144719,0.238191537,0.1992780708,0.7809584438,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T055231_20200101T055817_T43RCK,0.1134842343,5.752891671,-0.4889296167,-0.247012876,-0.0762236917,0.116395272,-0.1743602529,0.6842030795,2.952704775,0.2512974486,0.2094736446,0.784700011,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T055231_20200101T055817_T43RCL,0.0958583102,3.278864551,-0.4929195695,-0.2541821474,-0.09045546932,0.100038384,-0.1674989428,0.7050941106,2.971160045,0.2155350243,0.1800368926,0.7742560723,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T054229_20200103T054832_T43RBL,0.1138599196,3.409106927,-0.4877499213,-0.2875844604,-0.1019440978,0.1190907438,-0.1910445133,0.7398493998,2.942433933,0.2306121311,0.2143260653,0.7862967525,2020-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T054229_20200103T054832_T43RCK,0.1588742336,2.888375526,-0.4969745919,-0.301711258,-0.09217136936,0.1605547894,-0.2154889868,0.626629321,3.049284994,0.3283207242,0.2889432649,0.8120292702,2020-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T054229_20200103T054832_T43RCL,0.1270189822,4.22020871,-0.4705432467,-0.3025371533,-0.1022905897,0.1322834649,-0.2064005159,0.7222085524,2.810942304,0.2485660745,0.2380685083,0.7945672277,2020-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
