system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20180101T055231_20180101T055229_T42RYQ,0.1881886055,3.700333555,-0.2205562485,-0.3049272244,-0.01678141942,0.1963935061,-0.2889445941,0.721441328,1.634507423,0.3775800821,0.3534482176,0.8314873732,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T055231_20180101T055229_T42RYR,0.1121227224,2.92225516,-0.3037811313,-0.2970377953,-0.07125079592,0.1226386245,-0.2303736531,0.7472010281,1.896153239,0.2105165158,0.2207138687,0.7883085019,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T055231_20180101T055229_T42RZP,0.1623444204,2.643658574,-0.2649839773,-0.3505087381,-0.0811115809,0.1702816756,-0.2773997161,0.6619981324,1.757401347,0.2772726353,0.3064519531,0.8177769017,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T055231_20180101T055229_T43RBJ,0.1590423691,3.199884799,-0.2684083844,-0.3504330188,-0.0830781402,0.1672313383,-0.2754153027,0.6615078061,1.765971497,0.2679200872,0.3009627489,0.8160125939,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T055231_20180101T055229_T43RBK,0.1883667719,3.541034503,-0.2321550699,-0.3184667772,-0.03309466774,0.1960405437,-0.2877944899,0.6980824389,1.648468853,0.3526803359,0.3528107796,0.8324779879,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T055231_20180101T055229_T43RBL,0.1307602464,3.056473115,-0.2943261417,-0.3138551254,-0.06858115232,0.1407188902,-0.2501409765,0.7366234622,2.632167118,0.5422340775,0.2532514935,0.7993188711,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T055231_20180101T055229_T43RCK,0.1649555018,3.185370052,-0.2597515608,-0.3355541378,-0.06080383017,0.1738647015,-0.2800738227,0.679111908,1.723749752,0.2832075738,0.3129017907,0.820026447,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T055231_20180101T055229_T43RCL,0.1443950382,3.124634046,-0.2812338414,-0.3215783427,-0.06482772315,0.1540682581,-0.2616464221,0.7204077109,1.806799612,0.2571596181,0.2772761756,0.8076877081,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T054219_20180103T054219_T42RZP,0.1735834307,3.34936343,-0.2737346795,-0.3590308712,-0.08742354691,0.1809773798,-0.280301214,0.6768528494,1.785392203,0.2815848291,0.325702772,0.8244411419,2018-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T054219_20180103T054219_T43RBJ,0.1744690931,3.578067871,-0.2724215577,-0.3583802992,-0.08617085924,0.1818112812,-0.2807686965,0.6762961838,1.780990652,0.2838248403,0.3272033715,0.8249188692,2018-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
