system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20200101T055231_20200101T055817_T42RYQ,0.1066934733,3.26169932,-0.486080012,-0.2302196975,-0.06489072203,0.1096730172,-0.1678983251,0.7243164575,2.959040363,0.2466060694,0.197377438,0.7801610641,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T055231_20200101T055817_T42RZP,0.1159459627,3.024354516,-0.4934897299,-0.2382597334,-0.07323184657,0.1170277321,-0.1682448869,0.5830966196,2.99836873,0.2599702252,0.2106126591,0.7851947415,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T055231_20200101T055817_T43RBJ,0.1139635526,1.755494239,-0.4961048578,-0.2395777778,-0.07518873892,0.1152211638,-0.1676551244,0.5860167914,3.016238897,0.2563228826,0.2073616282,0.7840616306,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T055231_20200101T055817_T43RBK,0.1139847681,2.693167236,-0.4907189095,-0.2234332955,-0.06020236985,0.1160230288,-0.1654782099,0.6871464763,2.995781699,0.2645710926,0.2088046222,0.7842018284,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T055231_20200101T055817_T43RBL,0.09158699562,3.471923737,-0.4827748845,-0.2509701929,-0.09008821896,0.09593157767,-0.1645741085,0.7143886227,2.903700167,0.2085122056,0.1726468404,0.7715258032,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T055231_20200101T055817_T43RCK,0.112548356,5.712181592,-0.4897601745,-0.2470203786,-0.07688691651,0.1154552084,-0.1737489301,0.6848998534,2.95818248,0.2492844837,0.2077818564,0.7841125988,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T055231_20200101T055817_T43RCL,0.08332786996,3.269873687,-0.4979067283,-0.2595141967,-0.102711228,0.08830646094,-0.1610600903,0.7186248353,2.999684788,0.1889604656,0.1589233407,0.7667964457,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T054229_20200103T054832_T43RBL,0.09945515274,3.268641315,-0.5003818734,-0.2915640545,-0.1153767599,0.1053523875,-0.1821502836,0.7480118978,3.034187823,0.2031638118,0.1896017361,0.7776465797,2020-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T054229_20200103T054832_T43RCK,0.1574287023,2.849682169,-0.4961971446,-0.3000607353,-0.09186818217,0.1590947059,-0.2140820513,0.6261726861,3.04151854,0.3251975471,0.2863155558,0.8111415864,2020-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T054229_20200103T054832_T43RCL,0.1111342351,3.857704569,-0.4797808177,-0.3016263967,-0.1124377666,0.1170791522,-0.1956733071,0.7361476387,2.868592714,0.2171775047,0.2107058484,0.7851176016,2020-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200108T054221_20200108T054215_T43RBK,0.1682234454,3.750598687,-0.4022989929,-0.2837963091,-0.04923156431,0.1729787146,-0.2375691327,0.6853274593,2.427575518,0.3448588384,0.3113070691,0.8187727534,2020-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200108T054221_20200108T054215_T43RBL,0.1029970836,2.97747524,-0.4710559796,-0.2926859064,-0.1053654455,0.1105960851,-0.1930237628,0.7325624816,2.815961073,0.217504254,0.1990393225,0.7807396902,2020-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200108T054221_20200108T055141_T43RBK,0.1130022127,2.593231377,-0.4367890176,-0.2627777248,-0.08057213655,0.1170268463,-0.1866887295,0.6386566838,2.592607889,0.2210981356,0.2106135593,0.7852337681,2020-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200111T055211_20200111T055212_T42RYQ,0.1447923213,3.460050455,-0.4498716487,-0.3008372389,-0.06610413193,0.1530544826,-0.2386002357,0.7210068997,2.732722045,0.3297777765,0.2754493138,0.8061058244,2020-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200111T055211_20200111T055212_T42RYR,0.08693320458,2.783483683,-0.4648492894,-0.228843721,-0.07057365945,0.09335001985,-0.1613678669,0.7209679183,2.824991922,0.2236519045,0.1680031829,0.7692747937,2020-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200111T055211_20200111T055212_T42RZP,0.1646174828,3.56666813,-0.4372155844,-0.3620680519,-0.1007328787,0.1721678194,-0.2713740953,0.5916842706,2.607924131,0.3279110833,0.3098432973,0.8189896688,2020-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200111T055211_20200111T055212_T43RBJ,0.1613164679,3.924997951,-0.4412355294,-0.3612457401,-0.1023528475,0.1689890513,-0.2689760432,0.5945810183,2.630572369,0.3207329591,0.3041230282,0.8171046205,2020-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200111T055211_20200111T055212_T43RBK,0.1625306687,3.482480257,-0.4420430796,-0.309306642,-0.065009242,0.1698758063,-0.2483335586,0.6881486,2.674338791,0.3575629229,0.3057197404,0.8165341276,2020-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200111T055211_20200111T055212_T43RBL,0.1062638566,3.117293073,-0.4842608118,-0.2894088041,-0.09358022615,0.1145318802,-0.2011012449,0.7072504449,3.426137747,0.3749562125,0.206121364,0.7828305806,2020-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200111T055211_20200111T055212_T43RCK,0.1553379833,3.343849311,-0.4581108354,-0.321590383,-0.08002576453,0.1630764785,-0.247835078,0.6802383183,2.753609047,0.3355890301,0.2934825379,0.8130733946,2020-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200111T055211_20200111T055212_T43RCL,0.09668605683,2.929016366,-0.5043438881,-0.3139192455,-0.1151390801,0.1066258349,-0.2059000734,0.708174713,3.06611983,0.2233972955,0.1918917152,0.7782058627,2020-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200118T054151_20200118T055101_T42RZP,0.1672645029,3.979033052,-0.4003805258,-0.3345848484,-0.09772918172,0.1714611649,-0.2450724943,0.6318399266,2.379999239,0.3123584991,0.3085734103,0.8187687499,2020-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200118T054151_20200118T055101_T43RBJ,0.1683085946,3.427912949,-0.3971100277,-0.3326153077,-0.09486431371,0.1724866475,-0.2457296841,0.6349828011,2.36292319,0.3148914085,0.3104189003,0.8193750427,2020-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200118T054151_20200118T055101_T43RBK,0.1932630489,4.039860181,-0.3226273029,-0.3140484582,-0.04539070214,0.1989167121,-0.2714093922,0.7113405698,2.030527108,0.3804878149,0.3579857305,0.8337835619,2020-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200118T054151_20200118T055101_T43RBL,0.117250182,3.109598849,-0.4086018472,-0.3098094899,-0.09998430517,0.1257309676,-0.2158854561,0.7593036345,2.423788298,0.2297319202,0.2262769314,0.7899399163,2020-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200118T054151_20200118T055101_T43RCJ,0.1929416261,3.302691221,-0.3906528467,-0.3033724007,-0.07427490407,0.1939291099,-0.2348139413,0.5707709088,2.386235877,0.3871269915,0.3490063585,0.8315992752,2020-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200118T054151_20200118T055101_T43RCK,0.1787860623,3.714716206,-0.3853629236,-0.3184335173,-0.08005205213,0.1818635757,-0.2445952623,0.6314164527,2.336859162,0.3454357333,0.3272927962,0.8245488458,2020-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200118T054151_20200118T055101_T43RCL,0.121492321,3.106608067,-0.3980815423,-0.3171818023,-0.09897210133,0.1301779734,-0.2246890345,0.7652317181,2.359024028,0.2311842947,0.2342795516,0.792844493,2020-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200121T055141_20200121T055556_T42RYQ,0.1530140772,3.55728778,-0.4684037374,-0.292692278,-0.05360407356,0.1606868832,-0.2417675676,0.7273999086,2.921409917,0.36420152,0.2891845931,0.8100499686,2020-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200121T055141_20200121T055556_T42RYR,0.114539784,3.1874798,-0.495752143,-0.2721926234,-0.07582612006,0.1223257283,-0.1995875204,0.7152243036,3.055633507,0.2782694107,0.22014905,0.7873058459,2020-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200121T055141_20200121T055556_T42RZP,0.1554351766,2.990899403,-0.4653838087,-0.3509326981,-0.1054612764,0.1620919358,-0.2551678252,0.6117870057,2.808595709,0.3153225441,0.2917087453,0.8127377109,2020-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200121T055141_20200121T055556_T43RBJ,0.1522222999,3.150815162,-0.469577235,-0.3505597265,-0.1071053482,0.1590746622,-0.2531564723,0.6148974297,2.834258478,0.3078456147,0.2862790567,0.8109685504,2020-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
