system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20160129T054102_20160129T054903_T42RZP,0.113455467,2.757805517,-0.5932626622,-0.3423978223,-0.1292529189,0.1220234694,-0.2229779665,0.6005260825,3.995638618,0.2724775464,0.2196052928,0.7880368997,2016-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160129T054102_20160129T054903_T43RBJ,0.1157349797,3.03289845,-0.5915605839,-0.3407508032,-0.1263547626,0.1241724638,-0.223987907,0.6009406359,3.984325866,0.2789199899,0.2234726199,0.7893038385,2016-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160129T054102_20160129T054903_T43RBK,0.1610350386,4.078093616,-0.5613669569,-0.3056489805,-0.06289145237,0.1678807831,-0.2466424202,0.6216836622,3.727277432,0.3999365401,0.3021332134,0.8149940401,2016-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160129T054102_20160129T054903_T43RCJ,0.1398801175,2.70290486,-0.5696685394,-0.3518843006,-0.1250702097,0.147179164,-0.2367129519,0.5516927449,3.776391253,0.3238583071,0.26487527,0.8031778968,2016-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160129T054102_20160129T054903_T43RCK,0.1580452241,3.65469782,-0.5589933033,-0.3385704931,-0.09465489508,0.1647544809,-0.2516149133,0.5651755882,3.666565541,0.3725902463,0.2965048004,0.8136745834,2016-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160201T055052_20160201T055848_T42RYQ,0.1843996951,4.092214096,-0.2974408272,-0.2936088302,-0.009328503969,0.193662803,-0.28454397,0.714806791,1.999362513,0.4212036348,0.3485356396,0.8282874216,2016-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160201T055052_20160201T055848_T42RYR,0.1309569842,3.034308267,-0.3254429568,-0.2983510664,-0.05852067937,0.1414806037,-0.2436760514,0.6952310848,2.001780684,0.2555688528,0.2546244696,0.7996595293,2016-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160201T055052_20160201T055848_T42RZP,0.1138084958,5.923182997,-0.4646323825,-0.337424234,-0.1174770053,0.1230084019,-0.229179592,0.6465217362,2.792387825,0.2347006629,0.2213767518,0.7885424255,2016-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160201T055052_20160201T055848_T43RBJ,0.111647426,3.042304197,-0.4680155779,-0.3380981766,-0.1195890726,0.1209847393,-0.2278392932,0.648232871,2.807003757,0.2295134445,0.2177349997,0.7873926961,2016-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160201T055052_20160201T055848_T43RBK,0.1780380286,3.498736849,-0.3395603923,-0.3098642065,-0.03606201577,0.1866391933,-0.2758384924,0.6872544422,2.134666202,0.3804644187,0.335892967,0.8257664061,2016-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160201T055052_20160201T055848_T43RBL,0.1419921947,3.124737739,-0.3272575487,-0.3116145989,-0.05781950541,0.1524552213,-0.2576824412,0.7103614249,3.193987497,0.4461252399,0.2743743033,0.8059196556,2016-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160201T055052_20160201T055848_T43RCK,0.1834644545,3.329066146,-0.3377585982,-0.3177395182,-0.03454075378,0.1925793835,-0.2859783402,0.6802862607,2.087286452,0.3827223037,0.346583226,0.8302301399,2016-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160201T055052_20160201T055848_T43RCL,0.1166289064,2.9637582,-0.3760146124,-0.3125545723,-0.08020926693,0.1281297083,-0.2376153665,0.7384696569,2.242502287,0.2388288552,0.2305952885,0.7911963026,2016-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329T053622_20160329T054442_T42RZP,0.09984478185,2.82237128,-0.4771555305,-0.3561929095,-0.129802841,0.1119979841,-0.237429323,0.6872290022,2.838427763,0.2014138697,0.2015665949,0.7821983003,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329T053622_20160329T054442_T43RBJ,0.1009888059,2.898754374,-0.4761884697,-0.3557585126,-0.1283224339,0.1130971955,-0.2383828002,0.6868899363,2.832656254,0.2035533545,0.2035448563,0.7828828301,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329T053622_20160329T054442_T43RBK,0.1015677029,2.846081083,-0.4699103471,-0.3282838473,-0.1004809103,0.1136873574,-0.235335375,0.6965656535,2.803412911,0.2139533667,0.204606796,0.7829992619,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329T053622_20160329T054442_T43RBL,0.07053803492,2.730717076,-0.5128746539,-0.2995429191,-0.1037554118,0.08405752398,-0.2020366686,0.7551845055,3.119565516,0.1785772021,0.1512823788,0.7640775689,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329T053622_20160329T054442_T43RCJ,0.1217340083,2.930821737,-0.46466757,-0.3656315026,-0.1318903815,0.1323331326,-0.245539389,0.6384209901,2.765816715,0.233320755,0.2381625504,0.794843498,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329T053622_20160329T054442_T43RCK,0.1180892276,2.892672731,-0.4632501506,-0.3646677503,-0.12095987,0.129561999,-0.2550319416,0.6473070512,2.750383599,0.2301140353,0.233175434,0.793164937,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329T053622_20160329T054442_T43RCL,0.07035970233,2.715385662,-0.5179386998,-0.3167008919,-0.1122625825,0.08469045059,-0.2119074371,0.7529485609,3.162047764,0.1771598104,0.1524213796,0.7644767466,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329T054442_20160329T111250_T42RZP,0.09984478185,2.82237128,-0.4771555305,-0.3561929095,-0.129802841,0.1119979841,-0.237429323,0.6872290022,2.838427763,0.2014138697,0.2015665949,0.7821983003,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329T054442_20160329T111250_T43RBJ,0.1009888059,2.898754374,-0.4761884697,-0.3557585126,-0.1283224339,0.1130971955,-0.2383828002,0.6868899363,2.832656254,0.2035533545,0.2035448563,0.7828828301,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329T054442_20160329T111250_T43RBK,0.1015677029,2.846081083,-0.4699103471,-0.3282838473,-0.1004809103,0.1136873574,-0.235335375,0.6965656535,2.803412911,0.2139533667,0.204606796,0.7829992619,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329T054442_20160329T111250_T43RBL,0.07053803492,2.730717076,-0.5128746539,-0.2995429191,-0.1037554118,0.08405752398,-0.2020366686,0.7551845055,3.119565516,0.1785772021,0.1512823788,0.7640775689,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329T054442_20160329T111250_T43RCJ,0.1217340083,2.930821737,-0.46466757,-0.3656315026,-0.1318903815,0.1323331326,-0.245539389,0.6384209901,2.765816715,0.233320755,0.2381625504,0.794843498,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329T054442_20160329T111250_T43RCK,0.1180892276,2.892672731,-0.4632501506,-0.3646677503,-0.12095987,0.129561999,-0.2550319416,0.6473070512,2.750383599,0.2301140353,0.233175434,0.793164937,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160329T054442_20160329T111250_T43RCL,0.07035970233,2.715385662,-0.5179386998,-0.3167008919,-0.1122625825,0.08469045059,-0.2119074371,0.7529485609,3.162047764,0.1771598104,0.1524213796,0.7644767466,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T054622_20160401T055246_T42RYQ,0.05896582555,2.700892128,-0.6720163111,-0.3069428479,-0.1155867352,0.07298279401,-0.1982778201,0.6383826766,5.146879339,0.2310402663,0.1313491976,0.7566968781,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T054622_20160401T055246_T42RYR,0.0448623083,2.662095072,-0.680891953,-0.292953355,-0.1253186772,0.05891118879,-0.1740149148,0.6334990539,5.283192915,0.2115510412,0.1060245987,0.7475091013,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T054622_20160401T055246_T42RZP,0.07101867072,2.732147753,-0.674551045,-0.352219345,-0.1506192682,0.08421225566,-0.2129348903,0.6011593736,5.160167581,0.2251835194,0.1515575672,0.7642849693,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T054622_20160401T055246_T43RBJ,0.07055921655,2.729703624,-0.6755142714,-0.3516464275,-0.1504251904,0.08383825364,-0.2124929822,0.6035734791,5.176657212,0.2248356289,0.1508846398,0.7640446831,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T054622_20160401T055246_T43RBK,0.06937270653,2.733422337,-0.6685795172,-0.3181409241,-0.1212140948,0.08280827191,-0.2046520549,0.6191055493,5.079467392,0.2397489125,0.149031266,0.7631089178,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T054622_20160401T055246_T43RBL,0.05665645156,2.69251244,-0.6688266708,-0.3059299484,-0.1199782289,0.07078526783,-0.193006888,0.6434772914,5.062840735,0.2238231117,0.1273942628,0.7553094638,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T054622_20160401T055246_T43RCK,0.07237198925,2.729150535,-0.668583445,-0.3261413224,-0.1197463281,0.08621415694,-0.2147239316,0.6130955127,5.062155035,0.2428949601,0.1551609174,0.7654474665,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T054622_20160401T055246_T43RCL,0.04665152843,2.654822781,-0.6686131564,-0.3083766291,-0.1259841295,0.06188720659,-0.1897126347,0.6747819345,5.049224512,0.2010834622,0.111380109,0.7494783999,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T055246_20160401T094132_T42RYQ,0.05896582555,2.700892128,-0.6720163111,-0.3069428479,-0.1155867352,0.07298279401,-0.1982778201,0.6383826766,5.146879339,0.2310402663,0.1313491976,0.7566968781,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T055246_20160401T094132_T42RYR,0.0448623083,2.662095072,-0.680891953,-0.292953355,-0.1253186772,0.05891118879,-0.1740149148,0.6334990539,5.283192915,0.2115510412,0.1060245987,0.7475091013,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T055246_20160401T094132_T42RZP,0.07101867072,2.732147753,-0.674551045,-0.352219345,-0.1506192682,0.08421225566,-0.2129348903,0.6011593736,5.160167581,0.2251835194,0.1515575672,0.7642849693,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T055246_20160401T094132_T43RBJ,0.07055921655,2.729703624,-0.6755142714,-0.3516464275,-0.1504251904,0.08383825364,-0.2124929822,0.6035734791,5.176657212,0.2248356289,0.1508846398,0.7640446831,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T055246_20160401T094132_T43RBK,0.06937270653,2.733422337,-0.6685795172,-0.3181409241,-0.1212140948,0.08280827191,-0.2046520549,0.6191055493,5.079467392,0.2397489125,0.149031266,0.7631089178,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T055246_20160401T094132_T43RBL,0.05665645156,2.69251244,-0.6688266708,-0.3059299484,-0.1199782289,0.07078526783,-0.193006888,0.6434772914,5.062840735,0.2238231117,0.1273942628,0.7553094638,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T055246_20160401T094132_T43RCK,0.07237198925,2.729150535,-0.668583445,-0.3261413224,-0.1197463281,0.08621415694,-0.2147239316,0.6130955127,5.062155035,0.2428949601,0.1551609174,0.7654474665,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160401T055246_20160401T094132_T43RCL,0.04665152843,2.654822781,-0.6686131564,-0.3083766291,-0.1259841295,0.06188720659,-0.1897126347,0.6747819345,5.049224512,0.2010834622,0.111380109,0.7494783999,2016-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160428T053642_20160428T055012_T42RZP,0.09560185729,2.828929705,-0.4992828484,-0.3576169036,-0.1408172467,0.1071643666,-0.2283354877,0.6904880169,3.005564129,0.1952433108,0.1928676062,0.7791299827,2016-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160428T053642_20160428T055012_T43RBJ,0.09675096842,2.828655807,-0.4966961126,-0.3571758626,-0.1393952977,0.1082543833,-0.2292352273,0.6906170609,2.986385141,0.1970164321,0.1948293045,0.7798191042,2016-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160428T053642_20160428T055012_T43RBK,0.09701103487,2.83848619,-0.4595998671,-0.3387509324,-0.1182750871,0.1086213768,-0.2295469877,0.7168167534,2.717446543,0.1967104629,0.1954899571,0.7799278939,2016-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
