system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20160110T051202_20160110T052202_T44PKS,0.491480922,0.2768794894,-0.3197661879,-0.2058920852,0.2081210404,0.4870460877,-0.39790246,0.5275844957,2.239337918,1.495773246,0.876448387,0.9898349424,2016-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160130T052442_20160130T052444_T44PKT,0.5250111223,-1.671938258,-0.1093862434,-0.1965371844,0.2472779351,0.5207090127,-0.4226161604,0.5567089695,1.445076551,1.674735426,0.9370299988,1.006521704,2016-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160209T050942_20160209T051853_T44PKT,0.3483456575,2.060634509,-0.3687944622,-0.1981744255,0.1170065594,0.3452066489,-0.3112976343,0.4992884283,2.456069123,0.9331935775,0.621219633,0.9159695125,2016-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160219T052442_20160219T052443_T44PKT,0.3299318683,0.9415281665,-0.4470246154,-0.09518117878,0.1657321867,0.3234181072,-0.2579385237,0.5216134854,3.039764034,0.9530580433,0.5820057009,0.9039460613,2016-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327T045632_20160327T050917_T44PKS,0.2894313406,3.471921557,-0.4915059535,-0.2982893538,-0.002133640825,0.2894408588,-0.2998973877,0.4596596908,3.228856889,0.6862774687,0.5208899807,0.8857818574,2016-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327T045632_20160327T050917_T44PKT,0.2674007133,2.252281447,-0.4963884324,-0.319906537,-0.03396535319,0.2681250325,-0.2921785348,0.4430306114,3.214658899,0.603038418,0.4825315847,0.8742030057,2016-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327T045632_20160327T050917_T44PLS,0.3405677722,1.506913671,-0.4378527807,-0.2522027674,0.06717552934,0.3389492715,-0.3168227954,0.4932495772,2.88256255,0.8453444869,0.6099822566,0.9126126562,2016-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327T045632_20160327T050917_T44PLT,0.3010982449,1.078575012,-0.4616566718,-0.2969429704,-0.001649347461,0.3001784042,-0.2990466815,0.4608609686,2.953348477,0.6795514713,0.5402058992,0.8923803651,2016-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327T050917_20160327T102021_T44PKS,0.2894313406,3.471921557,-0.4915059535,-0.2982893538,-0.002133640825,0.2894408588,-0.2998973877,0.4596596908,3.228856889,0.6862774687,0.5208899807,0.8857818574,2016-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160327T050917_20160327T102021_T44PKT,0.2674007133,2.252281447,-0.4963884324,-0.319906537,-0.03396535319,0.2681250325,-0.2921785348,0.4430306114,3.214658899,0.603038418,0.4825315847,0.8742030057,2016-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
