system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20170103T054222_20170103T054222_T42RZP,0.180531541,4.49955356,-0.4585524578,-0.3119629654,-0.06895493963,0.1843032398,-0.2484447485,0.6184780234,2.770486924,0.3785115555,0.3316841732,0.8263849279,2017-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170103T054222_20170103T054222_T43RBJ,0.1748756703,3.376766731,-0.4663530415,-0.3126734614,-0.07128165113,0.1791571159,-0.2470537542,0.6332534988,2.824765739,0.3720595765,0.3224226756,0.823212124,2017-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170103T054222_20170103T054222_T43RBK,0.1758597148,3.807428373,-0.4600882994,-0.3017182747,-0.05498150654,0.1810095674,-0.2504631019,0.6474207725,2.802032767,0.3829917047,0.3257586544,0.823532022,2017-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170103T054222_20170103T054222_T43RBL,0.1070420588,2.913198317,-0.5395513599,-0.2946746126,-0.1004410845,0.1146165149,-0.2000209347,0.683145897,3.397194938,0.2528623541,0.2062746911,0.7832069937,2017-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170103T054222_20170103T054222_T43RCJ,0.2113618401,3.506799747,-0.4501621862,-0.3303390439,-0.07517417082,0.2136096028,-0.261671701,0.5573571771,2.749874143,0.4424675142,0.3844203899,0.8432698694,2017-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170103T054222_20170103T054222_T43RCK,0.1913933429,3.661084517,-0.4615101327,-0.3252053483,-0.07253225619,0.1948364537,-0.2588918983,0.580296907,2.90999679,0.4207794205,0.3506382713,0.8323859227,2017-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170103T054222_20170103T054222_T43RCL,0.1167109113,3.35312327,-0.5362303475,-0.3011511442,-0.09689980102,0.1242396622,-0.2101221115,0.6817406361,3.375962932,0.2712324226,0.2235929383,0.7891698863,2017-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170103T054222_20170103T055138_T42RZP,0.1672731706,3.192141722,-0.4783280702,-0.3320459645,-0.08842873703,0.1725849264,-0.2510795244,0.6268333684,2.899445651,0.3490216577,0.310597549,0.8193538513,2017-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170103T054222_20170103T055138_T43RBJ,0.1677258924,4.308057955,-0.4777495406,-0.3296560407,-0.08656383551,0.1729244768,-0.2503329333,0.6285796245,2.896546165,0.3510347454,0.3112083254,0.8195356121,2017-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170103T054222_20170103T055138_T43RBK,0.1458408262,3.080349939,-0.4814096377,-0.3083508639,-0.08525249706,0.1514012251,-0.2292709268,0.6411022388,2.916211088,0.3084306185,0.2724732931,0.8063806351,2017-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170103T054222_20170103T055138_T43RCJ,0.2075136305,4.329462305,-0.4491187132,-0.3282694026,-0.07454807819,0.2100018282,-0.2601469421,0.565496431,3.049791215,0.4303695684,0.3779287755,0.8412571028,2017-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170103T054222_20170103T055138_T43RCK,0.1878615638,2.912064286,-0.46494473,-0.3270425403,-0.0872552968,0.1905984939,-0.2471147916,0.5700487061,2.830926121,0.3895775992,0.3430094092,0.8298702562,2017-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170116T055151_20170116T055240_T42RZP,0.1563397337,2.974959629,-0.3940294204,-0.3378823191,-0.08587462049,0.1636609582,-0.2599107703,0.6516602127,2.356732231,0.2959330488,0.2945367899,0.8137494552,2017-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170116T055151_20170116T055240_T43RBJ,0.1536313188,2.971713132,-0.3978280424,-0.3384398064,-0.08814301436,0.1610880532,-0.2583101291,0.6546520593,2.371924626,0.2895588259,0.2899066035,0.8122692528,2017-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170116T055151_20170116T055240_T43RBK,0.1815736122,3.793037242,-0.3434913619,-0.314424933,-0.04441609409,0.189036456,-0.2731158135,0.6900891581,2.143244239,0.3715884997,0.3402028398,0.8275289152,2017-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170116T055151_20170116T055240_T43RBL,0.1235758416,3.105721581,-0.4092085412,-0.3128972935,-0.08224748669,0.1331740554,-0.2361488812,0.6976512676,2.53536148,0.2849466209,0.2396708395,0.7941715342,2017-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170116T055151_20170116T055240_T43RCK,0.2098744046,3.827553774,-0.3131220136,-0.3174897356,-0.02385251856,0.2170811221,-0.2956913522,0.668324673,2.001424949,0.4241305335,0.3906725556,0.8443415294,2017-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170116T055151_20170116T055240_T43RCL,0.1148141724,3.018575938,-0.4140642961,-0.3210919059,-0.0958597724,0.1251878451,-0.2317748728,0.7200270754,2.459994549,0.2294435202,0.2252980815,0.7894572598,2017-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170202T054031_20170202T054944_T42RZP,0.1483068076,3.574178136,-0.4714514821,-0.3352709907,-0.1020595207,0.1551596012,-0.241428701,0.672147261,2.829511764,0.2987623094,0.279238105,0.8087428201,2017-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170202T054031_20170202T054944_T43RBJ,0.1482134025,3.41133339,-0.4709355436,-0.3337847452,-0.1010648741,0.1550190527,-0.2408094297,0.6729557195,2.826622019,0.2993012324,0.2789851156,0.8086352481,2017-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170202T054031_20170202T054944_T43RCJ,0.1999140484,3.58406872,-0.4211933986,-0.3271002353,-0.068435047,0.2041520858,-0.2639826177,0.6274379634,2.554837517,0.4005481361,0.3674057363,0.8374343808,2017-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170205T055021_20170205T055934_T42RYQ,0.1693312677,3.649844297,-0.2888031751,-0.2918116942,-0.0192902915,0.1793515966,-0.2730557122,0.7520503811,1.957279549,0.381308421,0.3227791975,0.8192768211,2017-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170205T055021_20170205T055934_T42RYR,0.1162174796,2.96506263,-0.3256495776,-0.2940931416,-0.06632688499,0.127500037,-0.2314916,0.7475560273,2.009562449,0.2282193288,0.2294631902,0.7904584157,2017-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170205T055021_20170205T055934_T42RZP,0.1515407478,3.628973487,-0.337970389,-0.3470508699,-0.08610336022,0.1614078355,-0.2690658138,0.7063183793,2.067363404,0.2733706327,0.2904828776,0.812072233,2017-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170205T055021_20170205T055934_T43RBJ,0.1484201083,3.145324281,-0.3426915465,-0.3470309937,-0.08827176403,0.1585444823,-0.2670597492,0.7076238894,2.08434729,0.2662217942,0.2853300419,0.8104543875,2017-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170205T055021_20170205T055934_T43RBK,0.1889694308,3.49561813,-0.2947056916,-0.3098495052,-0.02460628804,0.1979652612,-0.2858652766,0.7180348748,1.939211406,0.3969956845,0.3562754363,0.8317970515,2017-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170205T055021_20170205T055934_T43RBL,0.127909111,3.069477343,-0.3594771975,-0.3062128566,-0.06494411756,0.1389836078,-0.2449489744,0.7256881167,2.432729523,0.527852478,0.2501289871,0.7969496776,2017-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170205T055021_20170205T055934_T43RCK,0.213551979,3.418352805,-0.2832792153,-0.3184824814,-0.01114339495,0.2230197122,-0.3073023334,0.6928614302,1.895763274,0.4450047837,0.4013641047,0.8468552588,2017-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170205T055021_20170205T055934_T43RCL,0.1121692228,2.932854575,-0.3931967887,-0.3140461473,-0.08226476182,0.1243546764,-0.2367024861,0.7391663619,2.358735995,0.2365375684,0.2238012912,0.7881500953,2017-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170212T053931_20170212T054721_T42RZP,0.159266763,2.811834011,-0.3585271749,-0.3507242645,-0.09758593535,0.1672247462,-0.2621065761,0.7109501926,2.158562795,0.2858604239,0.3009527604,0.8159775066,2017-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170212T053931_20170212T054721_T43RBJ,0.1620177376,3.832129091,-0.3546645463,-0.3488289491,-0.09398710426,0.1698456503,-0.2634505933,0.7118445706,2.144532614,0.2938543301,0.3056693707,0.8174605894,2017-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170212T053931_20170212T054721_T43RBK,0.1994364391,3.574972304,-0.2667154842,-0.3181490335,-0.03050698596,0.2068285906,-0.289128814,0.7192046639,1.818108296,0.3887208811,0.3722283039,0.8377199017,2017-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170212T053931_20170212T054721_T43RBL,0.1299903361,3.201685966,-0.3253196325,-0.2997009802,-0.06433232216,0.1404137801,-0.2388166655,0.7643448421,2.033799105,0.2598847739,0.2527051122,0.7976991017,2017-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170212T053931_20170212T054721_T43RCJ,0.208945282,3.114524322,-0.3273871823,-0.3486687701,-0.07660033147,0.2138277697,-0.2788184911,0.6422748047,2.066140799,0.3930865048,0.3848173507,0.842844553,2017-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170212T053931_20170212T054721_T43RCK,0.2053154447,3.817846842,-0.301698454,-0.3476818755,-0.06396823988,0.2111891288,-0.2894121794,0.6638620184,1.95301988,0.3829758103,0.3800704488,0.8411550745,2017-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170212T053931_20170212T054721_T43RCL,0.136013353,3.125380176,-0.3188163208,-0.3176887605,-0.07086282453,0.1469028662,-0.2513141075,0.7646602246,2.006263564,0.2628954531,0.264383238,0.801813181,2017-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170215T054921_20170215T055518_T42RZP,0.1292696042,3.215235306,-0.5041136515,-0.33876397,-0.1086814802,0.1381742256,-0.2390608329,0.6733143701,3.116786413,0.2774744504,0.248667767,0.7979522072,2017-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170215T054921_20170215T055518_T43RBJ,0.1266547238,3.249794255,-0.4993836034,-0.3315441992,-0.106048686,0.1352091423,-0.234121895,0.676390298,3.078072223,0.2713657893,0.2433311698,0.796139327,2017-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170215T054921_20170215T055518_T43RCK,0.1829494928,3.416115001,-0.4009539305,-0.2931832976,-0.01598624008,0.1918433259,-0.2806934154,0.7106240567,2.455898245,0.4211460574,0.345254975,0.8292861375,2017-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170304T053711_20170304T054633_T42RZP,0.1369063323,3.075552221,-0.4718940384,-0.3538656344,-0.1147395914,0.1460471618,-0.2492116571,0.6816509487,2.815688555,0.2653090445,0.2628415152,0.8034037778,2017-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170304T053711_20170304T054633_T43RBJ,0.1390839104,3.097146304,-0.46889583,-0.3522631722,-0.1117385258,0.1481113176,-0.2503260755,0.6822445708,2.799333198,0.2705110686,0.2665562037,0.804607926,2017-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170304T053711_20170304T054633_T43RBK,0.1587080054,3.42709151,-0.4000631017,-0.3260267084,-0.06472153465,0.1678037621,-0.265885621,0.6961557876,2.420756696,0.3142830217,0.3019972424,0.8153491592,2017-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170304T053711_20170304T054633_T43RBL,0.1101875405,2.937291047,-0.4091494619,-0.3105634977,-0.08372997924,0.1220389702,-0.2320815562,0.7521262794,2.442141787,0.225219436,0.2196369848,0.7870578238,2017-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170304T053711_20170304T054633_T43RCJ,0.1669227338,3.693897171,-0.4464111936,-0.3570184419,-0.1084381596,0.1738567622,-0.2583167478,0.6218301127,2.691386539,0.3178540442,0.3128859225,0.8198241093,2017-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170304T053711_20170304T054633_T43RCK,0.1660178554,3.295080834,-0.4234468504,-0.3571033914,-0.09616630912,0.1738186975,-0.269741701,0.6408466063,2.543075607,0.316243622,0.3128184892,0.8197061154,2017-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170304T053711_20170304T054633_T43RCL,0.1091487727,2.908982035,-0.4206852669,-0.3229367633,-0.09231172752,0.1213689403,-0.2369724622,0.7505565981,2.501030023,0.2209526473,0.2184306869,0.786886129,2017-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170307T054701_20170307T055131_T42RYQ,0.1030899849,2.977435383,-0.5174408492,-0.3043579734,-0.08276257687,0.1148196594,-0.2266664632,0.702009517,3.259219479,0.2506565665,0.2066416624,0.7823854373,2017-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170307T054701_20170307T055131_T42RYR,0.0702707451,2.826893647,-0.5559305152,-0.2749836468,-0.09440161347,0.0820338538,-0.1853852823,0.679112273,3.624203634,0.208063346,0.1476382118,0.7621850141,2017-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170307T054701_20170307T055131_T42RZP,0.1149536913,2.927940032,-0.5155459943,-0.3508789808,-0.1240738263,0.1251178885,-0.2370775007,0.6691868138,3.144587078,0.2392761482,0.2251732975,0.7904915353,2017-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170307T054701_20170307T055131_T43RBJ,0.1133171771,2.916132567,-0.5182795751,-0.3502992558,-0.1247009063,0.1236058312,-0.2359006202,0.6713034697,3.166673858,0.2371925416,0.2224522682,0.7895509918,2017-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170307T054701_20170307T055131_T43RBK,0.1261771073,3.061978751,-0.5038064945,-0.3137539334,-0.07910149749,0.1366353482,-0.2398733988,0.6790651204,3.131943356,0.2873302089,0.2459017562,0.7963365332,2017-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170307T054701_20170307T055131_T43RBL,0.08767301511,2.880478423,-0.5151455703,-0.2891733352,-0.08649685989,0.09918299177,-0.2076996938,0.6862791018,3.229467387,0.2277133089,0.1785010664,0.772898882,2017-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170307T054701_20170307T055131_T43RCK,0.1342671483,3.01283641,-0.4885739578,-0.3263721929,-0.08072632485,0.1449911382,-0.2516203272,0.6615537828,2.984659946,0.2895888324,0.2609393772,0.80192937,2017-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170324T053641_20170324T054956_T42RZP,0.10554539,2.953849477,-0.6009057462,-0.3391488386,-0.1306326689,0.1158679073,-0.2181876308,0.6759278128,4.037088985,0.2564057176,0.208529195,0.7845355577,2017-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170324T053641_20170324T054956_T43RBJ,0.1065708545,2.841085984,-0.5999992283,-0.3375032277,-0.1288715109,0.1167608739,-0.2181286804,0.6771668556,4.028156319,0.2588559497,0.2101360786,0.7850797412,2017-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170324T053641_20170324T054956_T43RBK,0.09978483445,2.930788834,-0.5916146952,-0.3165268842,-0.1129062656,0.109928068,-0.2108339958,0.6842064791,3.957235211,0.2502059017,0.1978374918,0.7803900148,2017-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170324T053641_20170324T054956_T43RBL,0.06379179976,2.744754009,-0.6042897344,-0.3092517514,-0.1284793232,0.07609899288,-0.1881386582,0.6995877179,4.087611406,0.1890554127,0.1369572064,0.7586502962,2017-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170324T053641_20170324T054956_T43RCJ,0.1294216818,3.256457699,-0.5799161691,-0.3470990554,-0.1354919375,0.1374343992,-0.2220105905,0.6297820861,3.822166347,0.2893223438,0.2473392801,0.7978380638,2017-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170324T053641_20170324T054956_T43RCK,0.1191031034,3.12830684,-0.5865419913,-0.3463295239,-0.1314977311,0.1278438895,-0.2250307309,0.6364878612,3.888489722,0.27388628,0.2300788247,0.7919351719,2017-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170324T053641_20170324T054956_T43RCL,0.06798942289,2.748250226,-0.6004046645,-0.3204169906,-0.1315734876,0.08059914006,-0.19697716,0.6980656303,4.036517703,0.1940910448,0.1450560783,0.7616194905,2017-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170327T054631_20170327T055732_T42RYQ,0.0666744782,2.725550297,-0.5376512942,-0.3115679966,-0.1144355477,0.08054661376,-0.2043026311,0.7489326284,3.346221873,0.1851813173,0.1449613073,0.7616399905,2017-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170327T054631_20170327T055732_T42RYR,0.0486809869,2.668027603,-0.5554731251,-0.297891334,-0.120975292,0.06298728618,-0.1834718576,0.703338414,3.514217184,0.1621326386,0.1133603578,0.7501536658,2017-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170327T054631_20170327T055732_T42RZP,0.09573831673,2.840425523,-0.5471492902,-0.3415270769,-0.1269067699,0.1077496606,-0.2243579821,0.696915106,3.426924381,0.2177634091,0.1939182652,0.7794796074,2017-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170327T054631_20170327T055732_T43RBJ,0.09397913383,2.814239457,-0.5488334707,-0.3396462197,-0.1268702105,0.1061434516,-0.2223846983,0.7004756116,3.44190724,0.2153847826,0.1910277802,0.7784622256,2017-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170327T054631_20170327T055732_T43RBK,0.0860324838,2.794396023,-0.5354947491,-0.3212097659,-0.1135825951,0.09883083948,-0.2152329053,0.7172134407,3.338002539,0.2119084318,0.1778659721,0.7733806742,2017-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170327T054631_20170327T055732_T43RBL,0.06199603866,2.703673485,-0.5487092304,-0.3150330469,-0.119882499,0.07618938453,-0.2026943976,0.699625535,3.456417124,0.1791207582,0.1371197205,0.7587666123,2017-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170327T054631_20170327T055732_T43RCK,0.08779499494,2.776309705,-0.5384327479,-0.3415631711,-0.1227575994,0.1009894135,-0.2281064861,0.6769643533,3.357876949,0.2074945326,0.1817506494,0.7749054409,2017-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170327T054631_20170327T055732_T43RCL,0.05832523934,2.683630844,-0.5532939926,-0.3201111054,-0.1238315935,0.07338639654,-0.2042144572,0.7199562346,3.494589591,0.1682425632,0.1320751874,0.7569717023,2017-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170413T053641_20170413T055015_T42RZP,0.1135860024,2.906142345,-0.422991536,-0.3388808519,-0.1155621777,0.1243310072,-0.2324329165,0.73254029,2.476651787,0.2141109026,0.2237630067,0.789978062,2017-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170413T053641_20170413T055015_T43RBJ,0.1148567871,2.92590063,-0.4210362284,-0.3381082832,-0.113970268,0.1255177344,-0.2331418989,0.7331343261,2.465549851,0.2165386527,0.2258987003,0.7907176481,2017-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170413T053641_20170413T055015_T43RBK,0.1010815359,2.878850702,-0.394942587,-0.3264860001,-0.1036053231,0.113019039,-0.2305282037,0.7543042555,2.319212192,0.1923534686,0.2034047857,0.7826682208,2017-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170413T053641_20170413T055015_T43RBL,0.06207032651,2.694759285,-0.4231506221,-0.3079944063,-0.1123239259,0.0764005281,-0.2027176673,0.7939371058,2.471709044,0.1366738164,0.1375027718,0.7591241919,2017-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170413T053641_20170413T055015_T43RCJ,0.1353092169,3.085655762,-0.4025578687,-0.3492613341,-0.1222911438,0.1441228828,-0.2371429935,0.6854963229,2.364580405,0.2453256346,0.2593805868,0.8022666509,2017-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170413T053641_20170413T055015_T43RCK,0.1222195539,2.959455024,-0.3885587322,-0.3536199273,-0.1199186385,0.1325199242,-0.244101646,0.7038365538,2.283786486,0.2176169961,0.2384988773,0.7950908815,2017-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170413T053641_20170413T055015_T43RCL,0.06731033274,2.703746743,-0.4173634651,-0.3210457528,-0.116472605,0.0818166993,-0.2125245206,0.7918535682,2.437869933,0.1416991224,0.1472501116,0.7626737479,2017-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170416T054641_20170416T055111_T42RYQ,0.06147645484,2.707098971,-0.5202024256,-0.3079394328,-0.1144351905,0.07511854114,-0.2005576248,0.7505918842,3.178215966,0.1699039717,0.13519388,0.758269817,2017-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170416T054641_20170416T055111_T42RYR,0.04196169764,2.64972688,-0.5391823968,-0.296515469,-0.1240758772,0.05635514368,-0.1790442675,0.7270453403,3.347441903,0.1448901837,0.1014251163,0.7458338373,2017-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170416T054641_20170416T055111_T42RZP,0.09485973581,2.826852465,-0.499798987,-0.337447265,-0.1225613911,0.1066109839,-0.2241984644,0.7050808865,3.006083717,0.2011813491,0.1918702319,0.778784253,2017-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170416T054641_20170416T055111_T43RBJ,0.09454135834,2.819371308,-0.5010499219,-0.3361715787,-0.1220236722,0.1063133961,-0.223328044,0.7076114104,3.014432263,0.2015165984,0.1913348551,0.77860473,2017-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170416T054641_20170416T055111_T43RBK,0.0780974998,2.760826733,-0.5044973574,-0.3202839062,-0.1166320104,0.09093139831,-0.2114958843,0.7294211505,3.049853092,0.1865402426,0.1636516128,0.7685562085,2017-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
