system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20190101T050211_20190101T050332_T44PKS,0.440238654,-0.7165164038,-0.3190013431,-0.2261167265,0.1438669186,0.4355040328,-0.361354554,0.5182500201,2.226531994,1.188462283,0.7837249739,0.9647872819,2019-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T050211_20190101T050332_T44PKT,0.5096372078,-0.3409246177,-0.1534373223,-0.1421861574,0.2643657911,0.5037695523,-0.3916683564,0.565337841,1.51295417,1.558149376,0.9065745752,0.9991318614,2019-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T050211_20190101T050332_T44PLS,0.423245563,-0.6850439109,-0.354573736,-0.2118646072,0.1341236957,0.4177229706,-0.3376382186,0.5134878732,2.375947468,1.109453062,0.7517224391,0.9549623133,2019-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T050211_20190101T050332_T44PLT,0.4812028442,0.2141506432,-0.1822037364,-0.1309208413,0.25393763,0.4755426418,-0.3723179594,0.5728264249,1.553597398,1.447241476,0.8557856683,0.9849434399,2019-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T051211_20190104T052230_T44PKS,0.4545339041,-0.1626420263,-0.1764540858,-0.1783484029,0.2068214223,0.4502207775,-0.375309441,0.5523188854,1.659296863,1.289155591,0.8101986893,0.9717429272,2019-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T051211_20190104T052230_T44PKT,0.5131902413,-0.6971764282,-0.06974185307,-0.1243977584,0.291511834,0.507876656,-0.4008681796,0.5866754296,1.417649563,1.576836598,0.9139510614,1.000951161,2019-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190109T051209_20190109T051714_T44PKS,0.4999828946,-1.80065291,-0.09021545662,-0.257132979,0.1889219927,0.4970324914,-0.4279571859,0.5448582426,1.400015958,1.415631597,0.8944269938,0.9947630331,2019-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190109T051209_20190109T051714_T44PKT,0.5646266357,-3.096458026,0.02344482049,-0.1996243475,0.2796764621,0.5603771065,-0.4508940608,0.5763696674,1.08303138,1.752437788,1.008414895,1.025936254,2019-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190111T050151_20190111T050150_T44PKS,0.3289835401,0.135031112,-0.3352822406,-0.1572912251,0.1153640888,0.3233268328,-0.2710833672,0.529455364,2.263913762,0.8031626968,0.5818519199,0.9042651289,2019-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190111T050151_20190111T050150_T44PLS,0.3174953168,-0.3371435706,-0.3638747543,-0.1560269558,0.1030729627,0.3115684061,-0.2572121705,0.5253581667,2.391189825,0.7657326613,0.5606915178,0.8974683312,2019-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190114T051151_20190114T051817_T44PKT,0.4919116956,0.1478804204,-0.2087096832,-0.142455837,0.2608028775,0.4867751124,-0.388423685,0.556066279,1.728127621,1.473232314,0.8759793813,0.9904597777,2019-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190119T051129_20190119T051337_T44PKT,0.4566908123,-0.9889899743,-0.09415959441,-0.1563249338,0.2280327371,0.4519706857,-0.3707905921,0.5650833872,1.358939223,1.277832141,0.8133454656,0.9718871804,2019-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T051111_20190124T051109_T44PKS,0.3945990121,-0.1234845339,-0.3294012271,-0.2305267668,0.128694933,0.3916926018,-0.3516721279,0.5005529121,2.307304222,1.042985192,0.7048681731,0.9407906675,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190124T051111_20190124T051109_T44PKT,0.4583361383,-1.236816549,-0.2418252777,-0.1988194523,0.2002735843,0.4545183874,-0.3843419449,0.5293805613,1.867059165,1.286800253,0.8179247564,0.9736628486,2019-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T050059_20190126T050403_T44PKT,0.3469422296,0.8143800015,-0.3981149941,-0.1221381426,0.1582967182,0.3403855238,-0.2758027089,0.5075622962,2.677317694,0.9624479075,0.6125466908,0.9126586474,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T050059_20190126T050403_T44PLS,0.2630505785,0.966214109,-0.4981744497,-0.1443389164,0.06721196674,0.2559279231,-0.2116092882,0.4705002011,3.433581701,0.6748747688,0.4605584906,0.8662205448,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T050059_20190126T050403_T44PLT,0.3102641889,0.9460982796,-0.395048673,-0.07871126703,0.1591551969,0.3018869436,-0.2357461847,0.499410653,2.640211336,0.829285296,0.5432601146,0.8921210433,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T051049_20190129T052219_T44PKS,0.2358183345,0.9426937827,-0.4954093036,-0.1667365987,0.05444388464,0.2331495093,-0.2218771335,0.5386251376,3.236443318,0.6238810752,0.4195845909,0.8542717582,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190129T051049_20190129T052219_T44PKT,0.2404093064,0.4560361354,-0.4500059575,-0.1085727286,0.1020494995,0.2366858604,-0.2087778285,0.591533787,2.742160558,0.6519359003,0.4259548039,0.8562049615,2019-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T050031_20190131T050032_T44PLS,0.2524229468,0.7399361064,-0.4339722098,-0.1785372505,0.03786756597,0.2472002966,-0.2181964991,0.4917010532,2.774425538,0.5857116161,0.4448578333,0.8619940817,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T050031_20190131T050032_T44PLT,0.282214852,0.5127877877,-0.3478062166,-0.1319286497,0.1021728825,0.2761395303,-0.2335355793,0.5039399664,2.264721222,0.6733594608,0.49693446,0.8782216829,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190203T051021_20190203T052412_T44PKS,0.3578097527,1.107494787,-0.4012735167,-0.2698303308,0.07533833702,0.3560283751,-0.3414561781,0.4715821137,2.693235747,0.9237888806,0.6406893872,0.9219244763,2019-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190203T051021_20190203T052412_T44PKT,0.4046180033,0.5235584799,-0.3394284384,-0.240539115,0.1316789577,0.401830793,-0.3623492011,0.4948384596,2.332052158,1.102576251,0.7231114669,0.9459758371,2019-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190208T050959_20190208T052314_T44PKT,0.2940101661,1.646108687,-0.5268301634,-0.1725202342,0.08892143822,0.2902025676,-0.2585340492,0.4982561588,3.726073622,0.8597144168,0.5222372243,0.8841551464,2019-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
