system:index,ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,date,.geo
20200107T052209_20200107T052209_T43QFD,0.2733803244,1.849542716,-0.4084651463,-0.1570737052,0.0224437005,0.2624483547,-0.1795932897,0.4249751581,2.537477649,0.5957619213,0.4722770319,0.8720281786,2020-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200107T052209_20200107T052209_T43QFE,0.2397779005,1.98784736,-0.3982361014,-0.1004913755,0.04015779455,0.2275945145,-0.1406719213,0.4481848955,2.409861437,0.5209782821,0.4095551324,0.8522594393,2020-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200107T052209_20200107T052209_T43QGE,0.260421644,1.968060289,-0.3772016171,-0.1275086668,0.02319049805,0.2478660077,-0.1509921813,0.4252592238,2.322297115,0.5391702384,0.4460222507,0.8635687889,2020-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200107T052209_20200107T052209_T43QHE,0.1814729046,2.05216405,-0.3608736996,-0.06593249955,0.04388457641,0.1706528696,-0.1105249538,0.4734345714,2.27899722,0.4036490222,0.3070937845,0.8184641261,2020-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200107T052209_20200107T052209_T44QKK,0.1974953356,1.982496567,-0.4095324904,-0.1103392805,0.01927546617,0.1876642307,-0.1302140658,0.4629420962,2.515470661,0.4326375136,0.3377086213,0.8289376503,2020-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200112T052201_20200112T052758_T43QFD,0.4054315541,0.404532015,-0.2987005989,-0.3244239529,-0.006711649503,0.3984856363,-0.3183086384,0.409939154,1.979891034,0.7958368456,0.717041354,0.9460334398,2020-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200112T052201_20200112T052758_T43QFE,0.4053105413,0.9481768349,-0.3014302162,-0.2959326311,0.001998629113,0.3970458795,-0.2982234299,0.4230211935,1.918294285,0.7780524684,0.7144329188,0.946219177,2020-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200112T052201_20200112T052758_T43QGC,0.3735832037,0.3031134212,-0.2532964743,-0.2752264572,0.04567793575,0.3679555936,-0.3154882234,0.5045971774,1.765810413,0.8125543512,0.662117738,0.9291094121,2020-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200112T052201_20200112T052758_T43QGD,0.4422511573,0.09204367187,-0.1852334255,-0.3083782196,0.05635517537,0.4362914019,-0.357373206,0.4698831438,1.536283485,0.9512684414,0.7850827879,0.9655348991,2020-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200112T052201_20200112T052758_T43QGE,0.4329834975,0.8711087268,-0.2158564071,-0.3390980217,-0.01929441365,0.4252092618,-0.3221137808,0.3894398757,1.615612342,0.7812744204,0.7650955904,0.9607920476,2020-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
